gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
RANBP17,0.010868949626696,-0.934343257605562,0.231,0.422,1
STX6,0.141425033102181,-0.934571736686314,0.269,0.381,1
HACE1,0.050024166504228,-0.93620881894075,0.269,0.401,1
SENP7,0.055653682295442,-0.936240322901053,0.673,0.753,1
COPS8,0.002406023027382,-0.936346930044318,0.538,0.689,1
LPGAT1,0.01672686436153,-0.936463909171151,0.385,0.57,1
FRA10AC1,0.007881906700027,-0.937882389681417,0.327,0.573,1
NCAN,0.074047220670199,-0.938578085083656,0.442,0.561,1
LEPROTL1,0.149399875556563,-0.938870015118309,0.365,0.491,1
AIMP1,0.106852452692595,-0.939670423132753,0.558,0.599,1
MEGF10,0.412286107309801,-0.94049015430238,0.404,0.334,1
IK,0.000952850477056,-0.941459158434358,0.692,0.77,1
ESRRG,0.017064086450052,-0.941639940551623,0.173,0.346,1
ME2,0.011149831398516,-0.942592784803205,0.558,0.654,1
UROS,0.399300888350127,-0.94275358262495,0.231,0.27,1
SPOCK2,0.001495135514311,-0.942921835694839,0.25,0.497,1
AKAP9,0.000341871898111,-0.944128566059751,0.942,0.977,1
MAP2K1,0.50215935569852,-0.944227224265734,0.269,0.302,1
PPP2R5E,0.003077530400731,-0.9446409005799,0.692,0.765,1
MERTK,0.321573381726364,-0.945100154458135,0.212,0.262,1
TRPC1,0.052529215902351,-0.945261952805229,0.212,0.355,1
THOC7,0.001615202941733,-0.94538902071927,0.25,0.5,1
TMEM222,0.030603331640967,-0.946268580565097,0.192,0.331,1
CHCHD6,0.003584383401913,-0.946539729967369,0.096,0.294,1
LRP12,0.042486576529838,-0.946714930862373,0.308,0.462,1
MIGA1,0.001135918999625,-0.946876710247218,0.462,0.669,1
LCORL,0.559510186457121,-0.947652503499532,0.538,0.451,1
RPRD2,0.21584901681181,-0.947774207780429,0.5,0.561,1
UBAC1,0.216439458820047,-0.948167789764362,0.269,0.363,1
ZNF677,0.43571143244523,-0.949806212869527,0.327,0.392,1
DIP2B,0.185217094334221,-0.950473653631481,0.596,0.628,1
ZNF626,0.148479133129814,-0.951601786600765,0.212,0.305,1
PHPT1,0.000172620401993,-0.952376788407714,0.385,0.666,1
ACADVL,0.527008334554351,-0.953176140751806,0.385,0.407,1
PCIF1,0.727623847937862,-0.953663411125251,0.346,0.299,1
ARPP21,0.033880509303141,-0.953734666025276,0.442,0.564,1
ATXN10,0.00364298076362,-0.954007542705416,0.615,0.753,1
TRANK1,0.025550750990676,-0.954085868215413,0.154,0.302,1
CFL2,0.315992422983195,-0.954291432918692,0.558,0.564,1
LINC01563,0.002712517347565,-0.954543022422869,0.096,0.294,1
RCOR3,0.019264004585339,-0.954588664548833,0.462,0.631,1
PRKD1,0.100554453200439,-0.954747618664467,0.269,0.387,1
PIP4P2,0.002280433136419,-0.954914260764512,0.192,0.416,1
RALA,0.33543640944687,-0.955117360365883,0.442,0.34,1
HNRNPH2,0.012304876132548,-0.955320040004917,0.596,0.756,1
FAM161A,0.080241682304791,-0.956484967812481,0.346,0.439,1
CNOT7,0.01809223814928,-0.95667875843604,0.596,0.698,1
ARL3,0.007032448047696,-0.956708369314287,0.462,0.651,1
AKR1B1,0.177966682633065,-0.957293746156245,0.442,0.497,1
LAMP2,0.430096643867065,-0.957556410484034,0.673,0.715,1
LINC01128,0.683648528894978,-0.958262054921308,0.269,0.291,1
ABHD6,0.056951851113398,-0.95879275920617,0.212,0.36,1
RP9P,0.463605787460738,-0.958962225987934,0.25,0.297,1
LARP1,0.006691120023022,-0.95953578837651,0.75,0.852,1
SYP,0.000331045526959,-0.960124464448428,0.231,0.5,1
ST3GAL1,0.158844136050021,-0.960242737128216,0.231,0.311,1
METTL6,0.017527976414226,-0.960620988627877,0.231,0.419,1
EPB41L3,0.236902655513831,-0.960632539137286,0.538,0.619,1
PIN4,0.152590217535404,-0.961511094305906,0.308,0.419,1
USP33,0.040148633428703,-0.961818445754989,0.712,0.788,1
FAM221A,0.016672717400185,-0.961873380233472,0.327,0.555,1
PKIA,0.052625091931221,-0.962406978141442,0.385,0.52,1
SEH1L,0.142274505716149,-0.963625158169342,0.346,0.451,1
IFT43,0.109236033956189,-0.965382808573254,0.269,0.387,1
NDUFB11,0.015536133114721,-0.965549745925632,0.462,0.619,1
FRG1HP,0.003059814639717,-0.965705111672644,0.442,0.642,1
RNFT1,0.113362842669839,-0.967028187108279,0.192,0.297,1
TEX10,0.593831146079761,-0.96724873269372,0.404,0.427,1
AC005154.1,0.021983037662075,-0.968448820813029,0.615,0.756,1
GTF2IP12,0.023723929164133,-0.969055156238185,0.154,0.294,1
GFOD2,0.166722538728148,-0.969132616563671,0.25,0.32,1
NAPA,0.007527035183076,-0.969992418741586,0.192,0.375,1
DYNC1LI1,0.031302257248297,-0.970051873513852,0.404,0.555,1
YARS,0.03136320289223,-0.97043503925159,0.404,0.52,1
LTN1,0.019213275545936,-0.970455469695225,0.5,0.616,1
POM121,0.010262252370355,-0.970945700388749,0.173,0.36,1
RPS3AP47,0.0854185075517,-0.972200128646787,0.5,0.413,1
LANCL2,0.065624598846684,-0.972302276764681,0.308,0.465,1
NR2C1,0.105633603872346,-0.973092349403338,0.538,0.596,1
HMG20A,0.017608020959201,-0.973911385316131,0.231,0.395,1
NME3,0.027368925666692,-0.973943972576426,0.154,0.314,1
ENSG00000289216.1,0.006336053369065,-0.974801813695387,0.115,0.314,1
DICER1,0.010758771796321,-0.974991818412708,0.615,0.794,1
TMEM175,0.002000872339124,-0.975012392138329,0.212,0.433,1
SLC24A3,0.856989821950843,-0.975724020382065,0.269,0.23,1
ALG6,0.219436227360233,-0.976783740497808,0.212,0.294,1
VPS36,0.118602414829993,-0.977271579275554,0.615,0.686,1
MYO9A,0.016503198822738,-0.977780078560627,0.538,0.683,1
SUDS3,0.290702743317129,-0.978022453451598,0.462,0.509,1
PDE6B,0.149302698541521,-0.978207946304094,0.192,0.276,1
PLBD2,0.067845583298826,-0.978282996410156,0.192,0.323,1
BCYRN1,0.000101081216186,-0.978436392532495,0.096,0.36,1
MRPL34,0.013800238503151,-0.978749665897981,0.154,0.326,1
AARS,0.000242427141912,-0.978971189801103,0.327,0.608,1
TIPRL,0.230603054870652,-0.979318966306886,0.5,0.561,1
CCNL2,0.004981499464462,-0.979695903544911,0.5,0.657,1
CST3,0.619147573486413,-0.980063961112169,0.519,0.422,1
TSPOAP1,0.015170089198118,-0.980123924688804,0.154,0.32,1
ENSG00000289437.1,0.000106114314176,-0.980228822031514,0.442,0.712,1
AC092279.1,0.045871986826728,-0.980477979498304,0.308,0.424,1
PWP1,0.014088711588515,-0.981240558775844,0.462,0.645,1
MAP1A,0.07710459187274,-0.982367755598805,0.712,0.663,1
TNIK,8.88007703234293E-05,-0.982624585583283,0.5,0.756,1
ELP3,0.116028954718733,-0.983851926641615,0.212,0.32,1
OCIAD2,0.125390941014778,-0.98392128374914,0.269,0.372,1
FBN1,0.100426726638976,-0.984114075022704,0.269,0.366,1
HFM1,0.131551776472723,-0.985164851408042,0.308,0.201,1
NPIPA1,0.356240746976098,-0.986317544641324,0.25,0.288,1
RPL5P4,0.471544102180817,-0.986337166604628,0.385,0.416,1
ENO1,0.046741783196771,-0.98651278379827,0.731,0.776,1
DIS3L2,0.006503990238517,-0.98743872193767,0.269,0.453,1
ELP6,0.2491280249655,-0.987537828865356,0.288,0.349,1
MRPL41,0.087019032217287,-0.990106857733004,0.173,0.288,1
YAE1D1,0.274776168495868,-0.990511590525478,0.231,0.294,1
ATP6V1D,0.045120299082876,-0.991196201588917,0.596,0.663,1
UGT8,0.021987267646921,-0.991501667685437,0.365,0.195,1
CWF19L1,0.055307156992305,-0.992239943658985,0.25,0.372,1
USP47,0.038218949077034,-0.993265471534235,0.635,0.735,1
HMGN4,0.072453746133903,-0.99328840872372,0.231,0.375,1
PRMT2,0.001319308292321,-0.993888430067003,0.635,0.828,1
MRPS6,0.190698756126372,-0.994856823427387,0.423,0.526,1
DYNC2LI1,0.011195032234303,-0.995055636683839,0.269,0.48,1
LARS,0.000283509446152,-0.995107701033791,0.635,0.831,1
ZFYVE26,0.286341297785374,-0.995258717713154,0.327,0.244,1
SEC23IP,0.335643793550807,-0.997147564890345,0.327,0.378,1
SLIT1,0.043523904145712,-0.997267501546823,0.154,0.282,1
NAP1L5,0.02334234429629,-0.99748815623994,0.346,0.48,1
ACYP1,0.005219926323,-0.99782104434252,0.231,0.433,1
SMIM26,0.008147772554878,-0.998361733100231,0.442,0.578,1
NSA2,0.005027660450214,-0.998734118287946,0.346,0.558,1
SLC25A37,0.097692810286227,-0.998902037789518,0.442,0.517,1
ENSG00000289476.1,0.086767975769965,-0.9991839732432,0.192,0.317,1
SMDT1,0.000165262390035,-0.999588271960422,0.096,0.369,1
LETM1,0.003258507954099,-0.999621121539502,0.538,0.683,1
NUDCD3,0.001402750992572,-0.999794121292425,0.365,0.613,1
ARL10,0.5442315715254,-0.99988664741374,0.288,0.326,1
GALNT7,0.826327243740081,-1.00075206957909,0.327,0.279,1
NCOR2,0.111446528337511,-1.00183615031511,0.231,0.334,1
GPR37L1,0.205992948633912,-1.00219828909319,0.5,0.369,1
MIEF1,0.744759275422245,-1.00228755105123,0.308,0.323,1
MAPK8IP1,0.093401940090493,-1.00238192282706,0.192,0.297,1
SCG5,9.23809996097291E-05,-1.00290372601151,0.135,0.427,1
TOP2B,0.000274902091115,-1.00332597822161,0.731,0.901,1
CACNA1D,0.041017151292646,-1.00394817553825,0.288,0.422,1
RALGPS1,0.030146396794242,-1.00440851628268,0.327,0.442,1
DGKE,0.002071189120581,-1.00446894419313,0.231,0.465,1
TRIM23,0.059907568640665,-1.00453507449463,0.404,0.538,1
PIP4K2A,0.553129838748551,-1.00516028407158,0.673,0.686,1
RRAGB,0.072336005023339,-1.00532732603933,0.327,0.422,1
SLC11A2,0.09629714444584,-1.00597885248942,0.462,0.587,1
ATF6B,0.006983963714486,-1.00868945724732,0.212,0.39,1
KIDINS220,0.000105188686907,-1.00916115760594,0.904,0.936,1
NAPG,0.103625075869297,-1.01028446761388,0.635,0.669,1
CLPP,0.304517659606913,-1.01063390438107,0.212,0.282,1
VAMP4,0.211564512004064,-1.01067300838372,0.212,0.291,1
CDK5RAP1,0.638566753165918,-1.01355915840784,0.25,0.273,1
TBCD,0.332433133303675,-1.01383525190374,0.308,0.355,1
GPI,0.000791278016147,-1.01440803817392,0.692,0.849,1
ZNF611,0.253203815676856,-1.01467224857545,0.192,0.265,1
ID2,0.002485026019167,-1.01515697178305,0.615,0.776,1
SCO1,0.249363752934064,-1.01520316952444,0.192,0.291,1
PBDC1,0.721474758685315,-1.0152519740124,0.288,0.294,1
CDC40,0.249372320432233,-1.01542384274452,0.442,0.526,1
N4BP1,0.038633292928255,-1.01548302838938,0.288,0.422,1
UQCRC1,0.000869391417335,-1.01567475513924,0.308,0.564,1
ZNF483,0.015289617960964,-1.0158606368715,0.769,0.767,1
CCDC32,0.301421351087327,-1.01632224650921,0.269,0.349,1
ANKRD20A7P,0.594786246979005,-1.01643485727471,0.327,0.279,1
C1orf21,0.449137642161261,-1.01678867752106,0.404,0.43,1
NDUFAF5,0.151597665042423,-1.0183360590094,0.231,0.314,1
PRMT7,0.008015065867197,-1.01895810267835,0.154,0.366,1
BRPF3,0.955066068553154,-1.01974496471939,0.288,0.27,1
DHX33,0.139869641760582,-1.01978254571965,0.327,0.427,1
C4orf33,0.292049112731941,-1.02100137127084,0.192,0.256,1
RBM17,0.312912542393982,-1.02175593981328,0.481,0.532,1
ALAD,0.025478643574205,-1.02193098770548,0.115,0.265,1
CNST,0.250103533218238,-1.0222157938012,0.231,0.32,1
ZNF667,0.221937662796317,-1.02234762168508,0.231,0.311,1
AKAP1,0.006149747556276,-1.02280908817323,0.173,0.375,1
AL132989.1,0.63631950089347,-1.02284523956752,0.25,0.267,1
VPS13D,0.008555056068981,-1.02321299268792,0.5,0.645,1
PLEKHB1,0.953433412384316,-1.02393128550862,0.346,0.326,1
FICD,0.176334315069263,-1.02432111570551,0.173,0.253,1
ZNF675,0.004990754717856,-1.02440477951948,0.115,0.305,1
SGTA,0.585561432370542,-1.02465084401144,0.308,0.267,1
RTN3,6.23209921104698E-05,-1.02627314610172,0.885,0.936,1
INO80D,0.834155775488426,-1.02643220955779,0.269,0.244,1
DDX42,0.221896980999284,-1.02755815140709,0.558,0.57,1
SMG7,0.061359339564549,-1.02760607683245,0.385,0.52,1
TLN2,0.02694583903858,-1.02785256613386,0.308,0.477,1
MED23,0.002081029655912,-1.0287542491759,0.423,0.648,1
PADI2,0.138054041287944,-1.028776315943,0.346,0.43,1
INPP4B,0.025328156149957,-1.02939668251479,0.231,0.378,1
ZNF595,0.096343377159666,-1.02942756620947,0.192,0.294,1
ECPAS,0.007776661884661,-1.02944052773562,0.538,0.727,1
SV2A,0.034348114745457,-1.02947822786496,0.423,0.57,1
ACSL4,0.007545780209418,-1.03015840975196,0.327,0.547,1
JUP,0.216165216621966,-1.03028029688204,0.173,0.253,1
RWDD1,0.29420597471025,-1.03104587262669,0.519,0.549,1
LTA4H,0.944722778226598,-1.03222319841156,0.288,0.285,1
TUSC3,0.068590055481702,-1.03257217192629,0.346,0.442,1
SERINC1,3.03808839471917E-05,-1.03258969040761,0.827,0.919,0.560588070593581
GNB5,0.002744871465458,-1.03422417071824,0.288,0.509,1
DMAC1,0.05183466950027,-1.03581483801682,0.365,0.48,1
DOK5,0.4637979895599,-1.03631289999668,0.462,0.381,1
SLC12A6,0.091186321274904,-1.03639697576114,0.308,0.424,1
MAX,0.586369500626276,-1.03671680431122,0.288,0.32,1
PHF12,0.458553881289106,-1.03702009850112,0.385,0.384,1
NFIA.AS2,0.018978769287014,-1.03794061694892,0.25,0.122,1
STX3,0.044717964418656,-1.03866430000708,0.135,0.273,1
MTIF3,0.022170198141154,-1.03929567764505,0.404,0.555,1
C17orf75,0.211098539940903,-1.03956455241843,0.308,0.363,1
MRS2,0.019844628780811,-1.03961692502446,0.135,0.302,1
CLDND1,0.001281951337259,-1.03970970980197,0.827,0.637,1
CYB5R3,0.748573795780722,-1.04017961024519,0.385,0.355,1
SEC22A,0.462379998372526,-1.04096774355172,0.212,0.262,1
DIRC2,0.326613244863109,-1.04109176718549,0.212,0.265,1
NTM,0.005745225670318,-1.04129407120785,0.654,0.794,1
FAM229B,0.134285153108226,-1.04215849881088,0.269,0.384,1
DYNC1I2,1.59023579957683E-06,-1.04225773169279,0.712,0.907,0.029343030973792
SLC35A3,0.016931066758627,-1.04273952199196,0.288,0.445,1
RPL7AP30,0.04332728678588,-1.04382917631137,0.25,0.14,1
PRKX,0.035056946858827,-1.04416303303211,0.308,0.169,1
TCEAL3,0.006819889749244,-1.04427315659913,0.288,0.483,1
MDH1,0.000598909006854,-1.04439369371223,0.731,0.817,1
TRAPPC2L,0.444071827593915,-1.04503397852062,0.308,0.331,1
TP53I11,0.001811563183078,-1.0465574661101,0.096,0.302,1
GDI1,3.90620364895169E-05,-1.04810688395915,0.558,0.785,0.720772697304567
NCAPD3,0.977068846632785,-1.0495840084091,0.327,0.331,1
CCDC184,0.252770132501308,-1.05034264337679,0.288,0.346,1
LINC02001,0.613282603911812,-1.05038751052804,0.231,0.25,1
EVL,0.046084789464405,-1.05056353481339,0.423,0.538,1
ACP1,0.001805714621353,-1.05072871076212,0.365,0.608,1
ABCG1,0.660650488715032,-1.05200682427026,0.288,0.25,1
NDRG2,0.152863880281747,-1.05262282603961,0.308,0.407,1
ZNF334,0.502327876657736,-1.05369337621983,0.288,0.311,1
PGBD1,0.365250303134668,-1.0553957194947,0.365,0.433,1
PTBP3,0.071697215997314,-1.05581076442807,0.404,0.509,1
FAM222B,0.646682479955421,-1.05601152213107,0.423,0.442,1
ZNF318,0.021442975209229,-1.05620821928758,0.269,0.427,1
MTMR7,0.100971120204269,-1.05631123477515,0.346,0.427,1
DNAJC17,0.085258899692844,-1.05767556076691,0.231,0.323,1
PNMA8A,0.003993127795345,-1.05873259883445,0.25,0.465,1
SEPT7P6,0.001103274509407,-1.05937674325805,0.269,0.497,1
RNF38,0.042285094284326,-1.05946639812544,0.346,0.477,1
LRSAM1,0.203427952768797,-1.06013112339301,0.308,0.384,1
UBASH3B,0.093909627780411,-1.0602688567183,0.154,0.259,1
SPTLC2,0.477433849324705,-1.06066654557057,0.404,0.445,1
CUL2,0.008747041260304,-1.06079546903514,0.365,0.552,1
RASSF4,0.156309904671671,-1.06137672913008,0.385,0.456,1
CDK5RAP2,0.171305958618736,-1.0615130535343,0.423,0.523,1
MYO16,0.018241629515051,-1.06199146334651,0.115,0.265,1
DNAJC12,0.055459836651684,-1.06240672513563,0.173,0.299,1
AC020898.1,0.327116245950346,-1.06267085824528,0.269,0.212,1
PAK3,0.001050625241454,-1.06369158889479,0.75,0.788,1
VAMP2,0.003108599142269,-1.06548249777271,0.731,0.788,1
NAP1L4,0.422088175314968,-1.06610476963284,0.692,0.642,1
LDOC1,0.000146799901501,-1.06638100282642,0.154,0.439,1
GEMIN6,0.372865590266937,-1.06755067470375,0.192,0.25,1
TRIM36.IT1,0.010610416737677,-1.06841752267845,0.154,0.331,1
H2AFY2,0.800389085331136,-1.07051332935616,0.25,0.233,1
USP9Y,0.008138956781487,-1.07075790292338,0.154,0.326,1
ZNF415,0.027699114830276,-1.07154855994272,0.173,0.32,1
DROSHA,0.013582362988933,-1.07160879298287,0.308,0.494,1
SUGP2,0.023329654458655,-1.07177708203449,0.654,0.776,1
PDE4D,0.009800321535408,-1.07189022328645,0.692,0.797,1
SH3GL1,0.181624531400844,-1.07206478188614,0.25,0.323,1
WDR36,0.002420384858798,-1.07442591525807,0.269,0.506,1
KMT2D,0.176017269471732,-1.07442882912145,0.385,0.459,1
POMGNT1,0.126670220227412,-1.07460427865615,0.212,0.317,1
GTF2IRD2,0.038376771501247,-1.07489679316415,0.154,0.288,1
OGFOD1,0.004312606335066,-1.0749044887519,0.308,0.515,1
MTHFD2L,0.664242042369443,-1.07593317508855,0.288,0.317,1
TM2D3,0.004817204387108,-1.07675308908767,0.538,0.657,1
PRKAR2B,0.013068772027989,-1.07726925717666,0.154,0.337,1
FBXO44,9.49056623492983E-05,-1.07745101639315,0.173,0.485,1
ITFG2,0.323998352889604,-1.07758270097994,0.192,0.262,1
PHKB,0.017123794064272,-1.07777133567814,0.5,0.686,1
KDM5C,0.392598944342903,-1.07804230513367,0.308,0.352,1
HIVEP3,0.000505746154054,-1.07820766734807,0.192,0.456,1
SNX18,0.141031814915127,-1.07891203857818,0.192,0.297,1
KANTR,0.002178295774333,-1.07947901918254,0.308,0.567,1
CYB5D2,0.102577049891033,-1.07989972143514,0.192,0.311,1
SCRN3,0.208602309788052,-1.08165694481597,0.231,0.32,1
PDRG1,0.014979855988981,-1.08169770903438,0.115,0.282,1
AC002429.2,0.26390421375195,-1.0822775121086,0.231,0.311,1
AC009948.1,0.407047710140908,-1.08291909604293,0.288,0.34,1
ADSS,0.145488601272361,-1.08305198344776,0.25,0.337,1
IFT27,0.0242415845008,-1.08320451718885,0.135,0.282,1
FKTN,0.055668309127326,-1.08345905231968,0.308,0.413,1
AC092828.1,0.14509625937552,-1.08345926731661,0.154,0.25,1
RTF2,0.080196206949258,-1.08521848475615,0.442,0.584,1
LPIN1,0.000121639566334,-1.08540362186791,0.385,0.686,1
ZYG11B,0.001831450427606,-1.08561826343206,0.442,0.637,1
LRRC8C.DT,0.146253470152883,-1.08592561942866,0.192,0.288,1
ANKDD1A,0.25025382738636,-1.08609537994239,0.288,0.355,1
TSR1,0.45807763729339,-1.08695032684904,0.308,0.331,1
RNF34,0.238957689569942,-1.08723513850463,0.385,0.462,1
NR4A2,0.28862196889365,-1.08742405837263,0.5,0.381,1
ZNF480,0.017154852916509,-1.08922905198613,0.288,0.142,1
TUBB3,0.034881086321189,-1.08925279277197,0.212,0.366,1
VPS41,0.000849124260528,-1.09043556898793,0.442,0.666,1
GPR85,0.752638805970503,-1.09056179454826,0.327,0.291,1
CPEB3,0.027032250765885,-1.09078689908134,0.385,0.503,1
AC010642.2,0.136303776115362,-1.09146812255272,0.192,0.294,1
ZNF567,0.086884781395514,-1.09149651236128,0.173,0.297,1
MYBBP1A,0.007243559084504,-1.09257961122777,0.173,0.372,1
ENSG00000289276.1,0.212291779121543,-1.09403417724933,0.192,0.267,1
CHIC1,0.526836977620995,-1.09487282491415,0.231,0.265,1
RAB2B,0.357323317868079,-1.09548856613358,0.423,0.448,1
CYC1,0.063233537147266,-1.09613429840537,0.173,0.308,1
SLC25A40,0.072092465804874,-1.09623906986352,0.192,0.299,1
CCDC18.AS1,0.020165758817683,-1.09790843512286,0.385,0.541,1
EXOSC5,0.013874879908785,-1.0980728987426,0.115,0.288,1
C6orf89,0.181990814065918,-1.09838853623829,0.327,0.436,1
AC006001.2,0.069594225374144,-1.09853786500098,0.192,0.323,1
STMN1,0.000424773056268,-1.09860924167125,0.923,0.924,1
WDR19,0.074317223324643,-1.09965173229411,0.365,0.468,1
WDR60,0.006481666277117,-1.09969038843869,0.442,0.61,1
CADM1,0.000324893229028,-1.10130533746608,0.769,0.904,1
ZNF528,0.035245419503943,-1.10310060940411,0.269,0.401,1
MAPK8IP3,0.427771514669883,-1.10370004964358,0.269,0.32,1
LINC00630,0.091896673156027,-1.10438542504792,0.25,0.349,1
ZNF12,0.277220069514129,-1.10454643690768,0.288,0.36,1
ARNT2,0.3269040152053,-1.10468709727727,0.673,0.674,1
RFK,0.543295184331668,-1.10473072893846,0.308,0.346,1
CCDC186,0.09825027529768,-1.10483206636555,0.519,0.61,1
TYW5,0.176135189554003,-1.10540128911544,0.269,0.352,1
SACS,0.054660903598148,-1.10643760587558,0.596,0.66,1
TSPAN13,0.003198221875575,-1.10690720132289,0.212,0.424,1
LPIN2,0.554239303404614,-1.10835731282383,0.519,0.538,1
SCAPER,0.002417653433912,-1.10844349510622,0.577,0.767,1
DYNLRB1,0.001872367728827,-1.10970110773887,0.462,0.66,1
DPH1,0.205816135251493,-1.11238367502272,0.192,0.265,1
LINC00320,0.129884755316112,-1.11345050349132,0.269,0.177,1
NARF,0.205743799318626,-1.11351244263096,0.462,0.526,1
ACTR8,0.241212104773171,-1.11383442268142,0.192,0.259,1
TSPYL2,0.511705567592591,-1.11489720619619,0.558,0.52,1
COX19,0.011306364165688,-1.11515611903426,0.115,0.285,1
SLC25A25.AS1,0.083553745703882,-1.11621746438657,0.231,0.343,1
LRRC7,0.004051233721477,-1.11630113620411,0.788,0.875,1
ZNF44,0.23009199488037,-1.11680273666137,0.327,0.395,1
CCNJ,0.918935226497662,-1.11685536913202,0.269,0.267,1
TIMM17B,0.005395145113774,-1.1169464891177,0.192,0.39,1
RNF181,0.206388973660631,-1.11909093795899,0.365,0.439,1
CREBZF,0.4653409165238,-1.11955061616156,0.615,0.631,1
LINC01220,0.619609271872633,-1.11966501438337,0.327,0.369,1
NMNAT2,2.78523688094803E-05,-1.12115179285261,0.192,0.523,0.513931909272531
JDP2,0.056619947192484,-1.1212173909377,0.365,0.227,1
UBA1,0.011824991602116,-1.12168468084696,0.596,0.68,1
AL691432.2,0.240674270375662,-1.12207779448018,0.192,0.25,1
KIF5C,0.028164613336974,-1.12218887598845,0.846,0.802,1
KMT2B,0.34856150399236,-1.1226605050675,0.269,0.201,1
PNPT1,0.13978027094086,-1.1236721687404,0.519,0.567,1
VPS4A,0.06061591380297,-1.12374698756228,0.212,0.314,1
C12orf45,0.08152509843927,-1.12459860738848,0.442,0.555,1
GART,0.077617440453698,-1.12483906072131,0.385,0.477,1
MTCO1P12,0.647200906398974,-1.12512803515713,0.865,0.884,1
SESN1,0.360628180541256,-1.12628572552024,0.346,0.39,1
CCDC58,0.007941532789805,-1.12670447284319,0.096,0.27,1
TMEM9,0.123191798542277,-1.12751981690078,0.404,0.485,1
BDNF.AS,0.065032068494361,-1.1289461717423,0.25,0.378,1
ATOX1,0.00074729788428,-1.12956451181225,0.346,0.593,1
NDUFA10,0.084633233323591,-1.12993806837356,0.558,0.654,1
ZNF124,0.937500668549849,-1.13089171524792,0.269,0.267,1
THRA,0.00018970495048,-1.13179278800684,0.25,0.57,1
EXOC1,0.005832549758171,-1.13240492659674,0.404,0.625,1
SLC27A1,0.012203840093702,-1.13340956765997,0.135,0.302,1
PEBP1,0.000108422305606,-1.13380950828531,0.942,0.945,1
SRGAP1,0.056369703444916,-1.13438712565379,0.558,0.66,1
ATP2C1,0.000762040697859,-1.1344080267222,0.423,0.692,1
PARP6,0.058099545879612,-1.13466458734774,0.25,0.372,1
IQCK,0.089186687682207,-1.1347427587694,0.154,0.262,1
FKBP15,0.144971083495872,-1.13495672254874,0.308,0.39,1
PIANP,0.058610499952266,-1.13499359619112,0.269,0.39,1
ACAD9,0.011727665817725,-1.13587678528126,0.25,0.422,1
TRUB1,0.006531901155349,-1.1361662891593,0.077,0.25,1
SEMA4D,0.025693447554406,-1.13716730041026,0.442,0.538,1
LRRC47,0.01383099362123,-1.13818138696203,0.192,0.384,1
GABARAPL1,0.25307293198583,-1.13845539675128,0.481,0.512,1
MAEA,0.858613818038674,-1.13853225405778,0.288,0.297,1
MTMR6,0.006264950982528,-1.13872381583285,0.269,0.497,1
ATP8B2,0.206931278089066,-1.13877383733107,0.288,0.352,1
ZNF706,0.072824154202534,-1.13878308481306,0.615,0.689,1
FGF14,0.340582645947492,-1.13925689893406,0.442,0.456,1
SVBP,0.046181225010975,-1.13930443879983,0.288,0.416,1
TXNDC9,0.01286212624487,-1.14016124251182,0.192,0.369,1
RAB11A,0.022722721781564,-1.14031650601022,0.673,0.724,1
ECD,0.006959250545293,-1.14044634777281,0.442,0.584,1
STIM1,0.04317153821771,-1.14176890164697,0.192,0.343,1
ZNF224,0.125677863110291,-1.14224178759491,0.173,0.265,1
SCPEP1,0.045624661494663,-1.1422762102625,0.192,0.317,1
PRPF18,0.591405202242522,-1.14254948400229,0.269,0.279,1
DDX1,0.018958367136776,-1.1439651143935,0.712,0.765,1
PEX1,0.007268503738058,-1.14579131356876,0.288,0.468,1
ENY2,0.093465422470589,-1.14685246977327,0.5,0.619,1
DGCR9,0.039840518714587,-1.146880857166,0.192,0.34,1
EXOC3,0.026060684900033,-1.14693287412837,0.135,0.288,1
PPAT,0.067442398387895,-1.14749732508513,0.308,0.398,1
ADAT1,0.006999526527886,-1.14767442903592,0.327,0.491,1
CISD1,0.119473863014203,-1.14804874461151,0.519,0.558,1
NBPF12,0.801572906243995,-1.1481254719653,0.769,0.738,1
MRPS31,0.040057168068533,-1.14944115045877,0.269,0.407,1
LINC01481,0.078442574446092,-1.14970781968232,0.212,0.32,1
MTERF4,0.006469433765025,-1.15172435092088,0.192,0.387,1
MTMR1,0.516114751615981,-1.15183039389398,0.308,0.337,1
LRRN3,0.021575476340754,-1.15254299160953,0.365,0.544,1
PCNX4,0.034263487327302,-1.15265394684928,0.577,0.669,1
INVS,0.197191958993227,-1.15294195813312,0.173,0.259,1
GRINA,0.015363940769349,-1.15553046694037,0.212,0.378,1
UNC5C,0.410010907929044,-1.15562121230673,0.25,0.302,1
LINC01535,0.021991985475704,-1.15577858214451,0.135,0.288,1
ZNF347,0.166696335876531,-1.15604116159866,0.212,0.299,1
COX4I1,0.000129261865506,-1.15616447927354,0.712,0.869,1
SLC37A3,0.987572755498442,-1.15617897095376,0.346,0.326,1
FAM172A,0.000542087586498,-1.15617981072588,0.423,0.654,1
NDEL1,0.175413961144699,-1.15622561711653,0.269,0.358,1
DMTF1,0.005754769791615,-1.15640386950864,0.673,0.77,1
SH2B3,0.171439951415011,-1.15667918437913,0.25,0.166,1
FADS1,0.02725492780548,-1.15683731216529,0.654,0.706,1
ZDHHC20,0.792633915828498,-1.15746475824623,0.346,0.36,1
