gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
APLP1,6.60373809734791E-05,-4.75214980570616,0.176,0.662,1
IPO8,0.072762110166513,-4.75262998379043,0.118,0.301,1
ZNF586,0.03758193273902,-4.7530140112209,0.176,0.417,1
AP3M1,0.069453972660228,-4.75527425412249,0.294,0.462,1
NDUFAB1,2.40189023719072E-05,-4.75546414194128,0.118,0.652,0.443196786566431
SNRNP40,0.00145140156995,-4.75610020160796,0.118,0.522,1
MTA3,0.002967708742453,-4.75700072217056,0,0.361,1
ITPKB,0.050448669659516,-4.75765083690035,0.118,0.319,1
PIP4P2,0.001321253021771,-4.7578451442262,0,0.404,1
AK5,0.066494422898676,-4.75813171837873,0.176,0.354,1
DGKE,0.013506685528885,-4.75887228440845,0.176,0.446,1
NUP62,0.004146018509129,-4.75901713330826,0.059,0.412,1
ENSG00000289611.1,0.000303414880217,-4.76005457041078,0.059,0.544,1
MOB3B,0.060120975622537,-4.76019063542522,0.059,0.251,1
OTUB1,0.00056469459035,-4.76109256524961,0.059,0.512,1
FAHD2A,0.002827182029052,-4.76135825909931,0,0.364,1
CEP295,0.006856344600255,-4.76398749253059,0.118,0.422,1
PAXBP1.AS1,0.036396666526795,-4.76582434862615,0.059,0.29,1
AC002429.2,0.006930507163622,-4.76752063928705,0,0.314,1
TOMM5,2.39791525742274E-05,-4.77059198657628,0,0.578,0.442463323299645
GRM5,0.024219532771203,-4.77095893515922,0.059,0.306,1
EPHB1,0.007932056777048,-4.77226451506915,0,0.306,1
ZFYVE21,0.017246683370955,-4.77262818816712,0.059,0.322,1
PLA2G4C,0.013785107765126,-4.77294266960819,0.059,0.348,1
SYT13,0.032358724040369,-4.77302270848521,0.059,0.285,1
NTPCR,0.010491963639594,-4.7759125656747,0.059,0.348,1
HPCAL4,0.007252424354141,-4.77713167727679,0,0.311,1
SYP,0.000747665778847,-4.77755540415624,0.059,0.483,1
C12orf76,0.00360947508774,-4.77808926892964,0.059,0.422,1
TMEM35A,0.005068751339463,-4.77903236099845,0.118,0.441,1
SMNDC1,0.006196443285968,-4.77929284355526,0.059,0.38,1
MTERF2,0.043906133797326,-4.77955079897302,0.059,0.274,1
BRINP1,0.021584218798268,-4.78097101700624,0.118,0.372,1
HDDC2,0.0049996483451,-4.7812641338102,0.059,0.393,1
TMEM67,0.004979728254343,-4.78223788847775,0.118,0.451,1
MLF2,0.000227031845868,-4.78304880265483,0.176,0.617,1
GMNN,0.011293577719342,-4.78419456127375,0,0.285,1
TTL,0.039783847499482,-4.78460463426325,0.294,0.515,1
UNC13B,0.009903019995832,-4.78502322013679,0,0.293,1
NTM,2.22611121553574E-06,-4.7861836931614,0.235,0.799,0.041076204149066
PXDN,0.006621106413715,-4.78667911132677,0,0.317,1
AC097537.1,0.001224171151677,-4.78751208776285,0.118,0.504,1
SMAD9,0.018704347751455,-4.78956088579838,0.118,0.383,1
LIG4,0.036460891448543,-4.79131468561833,0.059,0.28,1
COPG2,0.003210410618941,-4.79150942072572,0.118,0.467,1
ZNF585A,0.032678812659664,-4.79170412955129,0.176,0.414,1
SPTBN1,8.04566361912962E-09,-4.79225200536879,0.353,0.926,0.0001484585851
SHISA5,0.003965918682725,-4.79328373535213,0,0.346,1
ERRFI1,0.002827530471703,-4.79575269495223,0,0.364,1
KDM4C,0.023160777744176,-4.79740392881212,0.176,0.427,1
ANAPC1,0.024091079085615,-4.79895451924268,0.059,0.306,1
ZNF639,0.020973902767106,-4.79908365991689,0.059,0.314,1
TMEM97,0.026180840381675,-4.79921278903229,0.059,0.298,1
NDUFAF7,0.00947761816038,-4.80040478845501,0,0.296,1
VPS26C,0.020325899177406,-4.80252744807571,0.059,0.319,1
WAC.AS1,0.002480047422273,-4.8068110219415,0.059,0.427,1
KCNA2,0.002135794052327,-4.80943591812227,0.059,0.446,1
MCCC1,0.001252911534101,-4.81169875685113,0,0.406,1
CDH2,1.07279975014654E-06,-4.81245550093635,0.294,0.823,0.019795300989704
TTLL4,0.054845872646478,-4.81324594421662,0.059,0.259,1
SCHIP1,0.000168787602295,-4.81568491804618,0.059,0.546,1
CASC3,0.001988245258872,-4.81671006851221,0.176,0.562,1
USP30,0.012310962639855,-4.81845992322753,0,0.28,1
MTMR12,0.004893490040994,-4.8199296602052,0.059,0.398,1
TPPP,0.001544803626811,-4.82034738546969,0,0.396,1
YTHDF1,0.062874451242383,-4.82186536766379,0.118,0.303,1
ZNF568,0.000620770380367,-4.82212260914199,0.118,0.551,1
HECW1,0.004003216634439,-4.82340194789306,0.059,0.414,1
MED8,0.016586275835554,-4.82344286554529,0,0.261,1
BCAS1,0.458204441777655,-4.82484709881793,0.235,0.277,1
MICAL3,0.001108197958478,-4.82615038714993,0.118,0.504,1
METTL5,0.003435196177706,-4.82881054001327,0,0.354,1
NCS1,0.000895336867145,-4.83000064931339,0.059,0.47,1
AKTIP,0.021799112274491,-4.830127040749,0.118,0.372,1
CACHD1,0.041019484628018,-4.83300905571565,0.059,0.282,1
BLVRA,0.003782738796381,-4.83775689361494,0,0.348,1
MAP7,0.003749983849145,-4.83844448802659,0.118,0.459,1
UBQLN2,0.004224600271106,-4.83916926375138,0.118,0.464,1
FAM92A,0.001994994147395,-4.84134651589755,0,0.383,1
KIAA1841,0.029275730861536,-4.84190168640986,0.176,0.398,1
SCD5,5.05222727006561E-06,-4.8426941993593,0.353,0.821,0.093223697587251
DOPEY2,0.008695638711625,-4.84378766973747,0.059,0.369,1
EBP,0.001478966586849,-4.84411157497381,0.059,0.456,1
DDX23,0.025532857572319,-4.84446356342089,0.059,0.301,1
MTUS2,0.007584167016139,-4.84572173740544,0,0.309,1
SLC25A11,0.027634621861678,-4.84633938612813,0.118,0.351,1
COL12A1,0.034414855788473,-4.84683919387292,0.059,0.282,1
DLC1,0.008136408429174,-4.84848020124257,0.059,0.377,1
PDE3A,0.018790243709791,-4.84915956059419,0,0.253,1
AC069228.1,0.001995100493545,-4.85153480221149,0,0.383,1
TTC39B,0.006325095947571,-4.85272095816083,0,0.319,1
LRP4,0.051290540603782,-4.85308715149718,0.176,0.396,1
TMCC1,0.000270515071602,-4.85505156489713,0.118,0.586,1
CNTN3,0.019331258490646,-4.85512322917322,0.059,0.322,1
HOPX,0.074775103062911,-4.85611183282407,0.118,0.298,1
GEMIN8,0.006044675934846,-4.85758715690476,0,0.322,1
GRHPR,0.003743269925968,-4.85903070507175,0.118,0.456,1
ELP4,0.000732047937409,-4.85968638614512,0,0.433,1
CERS6,0.000620286080282,-4.86073485642447,0,0.441,1
SEMA5A,0.104034649888477,-4.86464015971225,0.176,0.332,1
TRAFD1,0.0386343419962,-4.86520018396041,0.118,0.338,1
PPM1E,0.016584228627199,-4.86766179251728,0,0.261,1
MTX2,0.005448696524165,-4.86804564884818,0.059,0.383,1
EPHA6,0.007253022605153,-4.8688347683593,0,0.311,1
MBTPS2,0.027303766008562,-4.87001402304747,0.059,0.296,1
ZNF804A,0.019593127836779,-4.87247793959049,0,0.251,1
ERI3,0.000865981396376,-4.8727161599603,0.059,0.47,1
ZNF664,0.001800468934531,-4.87364700780086,0,0.388,1
GPR85,0.028195814555381,-4.87628783917126,0.059,0.306,1
GALNTL6,0.018033966670809,-4.87675989950406,0,0.256,1
FAM160B1,0.023394771297317,-4.87813586054388,0.059,0.317,1
PMP2,0.040477917005914,-4.87919726468914,0.176,0.404,1
ETFDH,0.009207837952023,-4.88041313927634,0.353,0.583,1
FBXO25,0.003780017337805,-4.88064159253874,0,0.348,1
HLF,0.133024589949163,-4.88106686538088,0.176,0.306,1
NUDCD1,0.004785342949408,-4.88309460720434,0,0.335,1
KITLG,0.013996449355107,-4.88322359777539,0,0.272,1
HDX,0.01035103770842,-4.88528587996826,0,0.29,1
GSKIP,0.018032149885052,-4.88605847640277,0,0.256,1
ENSG00000289401.1,0.000322190437455,-4.88609065894381,0.118,0.567,1
NCAM1,3.18731890744661E-10,-4.88699907063808,0.412,0.971,5.88124084802048E-06
ENSG00000289498.1,4.53189482380733E-07,-4.88969698861392,0.059,0.741,0.008362252328889
HPS4,0.003473344547642,-4.89043899222128,0.118,0.464,1
TYRO3,0.001117994321324,-4.89068538651317,0,0.412,1
TMEM135,0.00353822276261,-4.89153370084692,0.059,0.427,1
ASIC1,0.000655843855099,-4.89248074057353,0,0.438,1
ECH1,0.001168181003725,-4.89282245960776,0.118,0.499,1
CACNA1B,0.001254147594353,-4.89938482431043,0,0.406,1
MSH2,0.000426830444966,-4.8994128223727,0.118,0.557,1
FAM32A,0.013087261401021,-4.89973462774839,0.235,0.493,1
AC245060.5,0.000622081673303,-4.89992042633298,0.059,0.491,1
CALN1,0.00990492262198,-4.90040484736017,0,0.293,1
VSTM2A.OT1,0.008675239334982,-4.90549417282804,0,0.301,1
ZNF248,0.009460374368264,-4.90568467372502,0.118,0.42,1
ANKRA2,0.032359965335135,-4.90655219297027,0.059,0.285,1
PLOD2,0.015977169632198,-4.90811480283307,0.118,0.388,1
MT3,0.004836354395387,-4.91040451846588,0.118,0.451,1
SLITRK1,0.004158985346461,-4.91119828576686,0,0.343,1
MRPS9,0.003604085254321,-4.91195713300495,0,0.351,1
MSL1,0.000128216086547,-4.91333583347546,0.118,0.628,1
PPARGC1A,0.010741861319387,-4.91397392008832,0.059,0.359,1
FBXL2,0.014303271852945,-4.91403288863754,0.118,0.391,1
CNTN5,0.014005572838956,-4.91423128276528,0,0.272,1
CBR1,0.005405851796655,-4.91509176788224,0.118,0.459,1
C17orf80,0.056504062546731,-4.91528673984562,0.118,0.327,1
C17orf75,0.020052789180581,-4.91553298256364,0.118,0.367,1
LYRM1,0.004135091858475,-4.91654828974618,0.059,0.404,1
TPT1.AS1,0.00241621339668,-4.91698577962902,0.176,0.522,1
PRMT7,0.003433467284572,-4.91700593970058,0,0.354,1
GRM7,0.003604199970955,-4.91776173909316,0,0.351,1
PIK3C3,0.000718129153655,-4.91814530114615,0.176,0.591,1
ANKRD54,0.002561250841911,-4.91927215106943,0,0.369,1
CKMT1B,0.004362478719703,-4.9195237327321,0,0.34,1
SELENOP,0.01959326468244,-4.92015249501744,0,0.251,1
EZH1,0.000888792289968,-4.920839329137,0.059,0.485,1
MRPL35,0.009481084400146,-4.92103230210018,0,0.296,1
MTURN,3.7830796188184E-05,-4.92157667582499,0.353,0.734,0.698053851264371
SCN9A,0.018031251287312,-4.92203713936238,0,0.256,1
ST3GAL5,0.000458763253407,-4.92340570204095,0.176,0.609,1
PLLP,0.026246238810599,-4.92352327935668,0.059,0.303,1
ARL5B,0.072379404986562,-4.92374261803316,0.176,0.343,1
ATL1,9.25381413326963E-05,-4.92375932650928,0.176,0.652,1
TRDMT1,0.033720956003076,-4.92477595158918,0.059,0.282,1
B4GALT6,0.033238336459238,-4.92497663571758,0.118,0.348,1
MTHFD1,0.002376701346863,-4.92617023959777,0.118,0.499,1
NDFIP2,0.024863451859096,-4.92752520991418,0.118,0.359,1
ANKZF1,0.005261383310025,-4.92792646589934,0,0.33,1
CPD,0.018717854421563,-4.9288890251759,0.118,0.38,1
ZNF415,0.006931548438426,-4.93117409247102,0,0.314,1
ARL10,0.00478898473521,-4.9315483486124,0,0.335,1
FLRT3,0.017294951563879,-4.93267053486387,0,0.259,1
TRIB2,0.015069621964868,-4.93393262870191,0.118,0.396,1
CAND1,6.78570748481256E-05,-4.93475465271238,0.235,0.707,1
NKIRAS2,0.016740224196159,-4.93562422042073,0.059,0.325,1
PDE6D,0.003966758986236,-4.93590751163287,0,0.346,1
NFIX,1.73149522763615E-05,-4.93670580988886,0.059,0.631,0.319495499403422
IFT172,0.003081424284961,-4.9372385808274,0.059,0.43,1
TET1,0.022115139875438,-4.93767854760245,0.118,0.391,1
SLC25A14,0.019595243723174,-4.93851670115332,0,0.251,1
NLN,0.001391477791908,-4.93913724184889,0,0.401,1
MYL6B,6.62463166952294E-05,-4.93926131796515,0,0.538,1
MRAS,0.004538099876891,-4.94294770992752,0.176,0.485,1
GRIA4,0.007323197378656,-4.94313600257819,0.235,0.522,1
FANCI,0.009898156010229,-4.94433927287293,0,0.293,1
PIK3R3,0.005026984145414,-4.94519322449414,0.118,0.443,1
MCUR1,0.00990514479657,-4.94520445733118,0,0.293,1
ZNF426,0.012340489918542,-4.9462586485154,0.118,0.422,1
FAM98B,0.01077994032272,-4.94867609393779,0.059,0.359,1
SOX12,0.001916164628269,-4.9489311737618,0.059,0.451,1
LETM1,9.62335668518261E-06,-4.9498188296129,0.118,0.689,0.17757017755499
ZGRF1,0.003592711445107,-4.95075400273374,0,0.351,1
ELOVL4,0.003966956572585,-4.95358221467212,0,0.346,1
ZNRF3,0.014603836799184,-4.95493288036929,0,0.269,1
GDAP1L1,0.009907611667949,-4.95566907448676,0,0.293,1
HEG1,0.053415518359964,-4.9574262412623,0.059,0.256,1
CSMD2,0.001300685660764,-4.95768200262566,0.059,0.456,1
FNBP1L,3.84205745484272E-05,-4.95781639918277,0.294,0.736,0.708936441567579
ZNF107,0.043660844399521,-4.95962309248038,0.059,0.272,1
FAM229B,0.005490901942721,-4.96273919033627,0.059,0.383,1
LRRC1,0.084096707858527,-4.96542670349768,0.118,0.293,1
MAN2A2,0.001392693708516,-4.96630188711776,0,0.401,1
ILF3.AS1,0.001956524794156,-4.96675043252887,0.059,0.438,1
POT1.AS1,0.001800371971633,-4.96691059352773,0,0.388,1
NSF,0.008684913254364,-4.96694102210756,0.059,0.361,1
KCNC2,0.005636508929119,-4.96768801149123,0.059,0.383,1
PPME1,9.88550347673018E-05,-4.96796645093694,0.118,0.615,1
TMEM150C,0.001843872696686,-4.96818804162666,0.059,0.456,1
LRRC7,1.38630798766368E-06,-4.96839502357854,0.471,0.881,0.02558015498837
FAM169A,0.002318717422704,-4.96873517330918,0,0.375,1
DCC,0.101304420694921,-4.96962837573337,0.118,0.274,1
RAB11FIP4,0.002097211026394,-4.97067885166432,0,0.38,1
DUBR,0.028726896557415,-4.97200148450664,0.059,0.301,1
GJC1,0.005398667087662,-4.97239089752227,0.059,0.391,1
FKTN,0.010448186499027,-4.97365004351007,0.118,0.412,1
CSGALNACT2,0.019119912624143,-4.97467943708987,0.059,0.322,1
AC009135.2,0.016584228627199,-4.97504257717843,0,0.261,1
KLHL23,0.000235344951161,-4.97536529165039,0.059,0.528,1
PMM1,0.003967464320638,-4.9762523844115,0,0.346,1
TRIQK,0.008676452926034,-4.97758200165192,0,0.301,1
TUBB4A,1.68145511773595E-05,-4.9777028152048,0,0.591,0.310262098324637
LINC00630,0.011152960548759,-4.97810545399531,0.059,0.348,1
WDR6,0.017318793221181,-4.98005953128293,0.118,0.388,1
YAE1D1,0.009071552879471,-4.98023756556265,0,0.298,1
LRRN1,0.044803552234109,-4.98103557829999,0.118,0.33,1
ZDHHC13,0.003781226999989,-4.98144302606134,0,0.348,1
DGKG,0.015909274852017,-4.98402467818383,0.059,0.327,1
TRMT61B,0.00041968475364,-4.98493317635043,0.059,0.515,1
SLC7A14,0.031029853238732,-4.98557834072321,0.059,0.293,1
PPP2R5A,0.078879186984717,-4.98646497091042,0.118,0.29,1
FNBP1,3.10888619564596E-05,-4.98701601905231,0.235,0.704,0.573651680820593
FAM200B,0.001465973468957,-4.98769523537368,0,0.398,1
SSX2IP,0.004227643469669,-4.98991445353383,0.176,0.501,1
EML1,0.012433630072837,-4.99062217127236,0.059,0.346,1
CAMK2B,0.000732234991368,-4.99296448517569,0,0.433,1
AMN1,0.006137140411113,-4.99342263853631,0.059,0.377,1
PPIL1,0.018799805676679,-4.99356204764163,0,0.253,1
KDM1A,0.001006141185232,-4.99418567937059,0.353,0.662,1
SPRYD3,0.003781890613608,-4.99427879604135,0,0.348,1
IGSF3,0.01499727470136,-4.99586192479946,0.059,0.332,1
KIT,0.068982396258158,-4.99636601191555,0.176,0.383,1
ZMPSTE24,0.005883515568701,-4.99648845461683,0.118,0.454,1
AC092691.1,0.000331731279293,-4.99761892165642,0,0.47,1
SMARCAD1,3.60044259853545E-05,-4.99765729219902,0.118,0.66,0.664353668281762
PLEKHH2,0.061341016022579,-5.00115890886344,0.176,0.367,1
PLXNC1,0.013849831821089,-5.00129540957262,0.059,0.34,1
ANO4,0.011849258580347,-5.00272773680854,0.118,0.393,1
FH,0.002826381999948,-5.00415745431433,0,0.364,1
CHRDL1,0.04495224391854,-5.00637551382368,0.059,0.272,1
CNTNAP4,0.017022011193184,-5.00699663633647,0.059,0.33,1
BTRC,0.002138252664017,-5.00788184877254,0.059,0.443,1
LIX1L,0.090245343906085,-5.01062298328831,0.118,0.28,1
B3GAT1,0.000231961540511,-5.01078456155348,0,0.485,1
DLG3,0.002316904606146,-5.01196477680327,0,0.375,1
CHML,0.008296617026991,-5.0144400906062,0,0.303,1
GNB5,0.001296978257642,-5.01446364461868,0.118,0.496,1
UBA6.AS1,0.014768186508647,-5.01504190585421,0.059,0.332,1
C1orf21,0.001587719502122,-5.01781877671361,0.059,0.443,1
GTF3C4,0.062830968550562,-5.02453885923145,0.118,0.309,1
NOVA2,0.000830914424372,-5.02481612603701,0.059,0.478,1
GALC,0.011179759166986,-5.02532486475891,0.059,0.354,1
USP28,0.002691155750003,-5.02745380279885,0,0.367,1
TMEM170B,0.027001743249518,-5.03045451580111,0.059,0.301,1
POMGNT1,0.020203211357787,-5.03129374796946,0.059,0.314,1
MCF2,0.019595001602277,-5.03513639903168,0,0.251,1
GRAMD1C,0.057585118021869,-5.03528258355313,0.059,0.261,1
CASP3,0.020450614596574,-5.03573693216474,0.059,0.322,1
HCN1,0.013418273248283,-5.03745640442171,0,0.274,1
YES1,0.045541777513205,-5.03842197330732,0.059,0.266,1
DOCK9,0.000319507881597,-5.03870324610254,0.235,0.654,1
EFNB2,0.000679412875028,-5.04146617829204,0.059,0.499,1
ACBD6,0.00385065058894,-5.041590931687,0.059,0.401,1
ALG14,0.007531151184104,-5.04191835803199,0.059,0.367,1
PDE4D,1.71202459602192E-06,-5.04271924712322,0.294,0.805,0.031590277845796
SGCE,0.000376369923368,-5.0436372182374,0.235,0.636,1
ATAD2,0.003963230905076,-5.04497075913626,0,0.346,1
ATP6V0E2,0.000208739162026,-5.04506409818724,0.059,0.538,1
RRM1,0.009540827262567,-5.0456833771013,0.118,0.417,1
JOSD1,0.010077477847479,-5.04657365484685,0.118,0.417,1
SEMA4A,0.018635609935362,-5.04768230955712,0.059,0.332,1
SPIN3,0.017284379547348,-5.04980545541199,0,0.259,1
BEX5,0.000278901000674,-5.05016016223097,0.059,0.53,1
NT5DC1,0.029679442963414,-5.05073660482759,0.059,0.293,1
AGAP1,0.000297957870931,-5.05128297674886,0.176,0.591,1
CCDC171,0.000693167909581,-5.05187251862766,0,0.435,1
RAPGEF5,0.014741427710809,-5.05279026359556,0.059,0.33,1
PCMT1,3.60369568875434E-05,-5.05374524552161,0.176,0.683,0.66495392848895
SNN,0.002436592964035,-5.05393662443529,0,0.372,1
TSPYL4,0.000116641008984,-5.05504591687999,0.118,0.583,1
ATP6V1E1,4.11487766443745E-05,-5.06182389516858,0.176,0.678,0.759277226641997
TBPL1,0.013553291296077,-5.06221491367076,0.118,0.385,1
ZNF382,0.020503295965221,-5.06232097774316,0.118,0.383,1
AL450384.2,0.000246860693612,-5.06239150196609,0,0.483,1
HERC2,1.79280032645705E-05,-5.0628471138571,0,0.588,0.330807516237854
MYEF2,1.65485842206915E-05,-5.06431584970925,0.118,0.694,0.305354476040199
EIF2B4,0.005770998115666,-5.06535041055738,0,0.325,1
SPTAN1,9.1211761527813E-09,-5.06634748472317,0.235,0.908,0.000168303942371
TUBB2B,2.50654586134898E-06,-5.0672195930033,0.353,0.805,0.046250784233611
POLR1B,0.009899443087062,-5.0673953365424,0,0.293,1
PEG3,0.007630800653827,-5.0705975528192,0.059,0.375,1
ZNF776,0.009890754060857,-5.07306052500832,0,0.293,1
TMEM178A,0.001544789735099,-5.07317360217583,0,0.396,1
ZBTB38,3.04882726024952E-05,-5.07378232693117,0.176,0.697,0.562569606061241
UACA,0.061271199088523,-5.07551795565325,0.059,0.256,1
SLC38A6,0.006622617519888,-5.07565906018286,0,0.317,1
WDR17,0.00078650809889,-5.07569066570564,0.118,0.53,1
POLDIP2,0.010813597753304,-5.07622334033277,0,0.288,1
PGM1,0.018799197222189,-5.07633616988281,0,0.253,1
CDC23,0.028647955676323,-5.07647719441258,0.059,0.298,1
MLH3,0.00394996196731,-5.07662102523279,0.118,0.464,1
RGS7,0.002150674543767,-5.07835692763081,0.235,0.554,1
ALG5,0.001350739944313,-5.07837095937708,0.118,0.496,1
ATIC,0.003708388063855,-5.07855335966064,0.059,0.42,1
NUCB2,0.000221468612852,-5.08002574799143,0.176,0.607,1
RUNDC3B,0.006930895565981,-5.08061716721069,0,0.314,1
TRIT1,0.014203826723551,-5.08195393882116,0.059,0.332,1
ZSCAN26,0.018398647063499,-5.08237844817861,0.059,0.319,1
SNTA1,0.012312438328534,-5.08241589889029,0,0.28,1
DCUN1D5,0.008584475509407,-5.08254598328277,0.059,0.367,1
PWP1,0.000296435804101,-5.08290711143608,0.235,0.639,1
ZNF133,0.060302629082907,-5.08304847189532,0.059,0.253,1
NR6A1,0.033375868930532,-5.08365122730032,0.059,0.285,1
INPP1,0.004416642816175,-5.08689174074507,0.118,0.446,1
DGKI,0.004255963358533,-5.08865190835869,0.118,0.464,1
NEPRO,0.002969282694419,-5.09003558749837,0,0.361,1
SERPINE2,0.023153882784749,-5.0914104257862,0.176,0.42,1
SULT4A1,0.002206313077793,-5.09171099709427,0,0.377,1
NELL1,0.002884164887773,-5.09298909187966,0.059,0.43,1
RAB3B,0.011502859821292,-5.0936879584097,0.059,0.348,1
NADK2,0.000134997155378,-5.09413609422293,0.118,0.607,1
BRCC3,0.007252256504185,-5.09438761203808,0,0.311,1
MAPKAPK5.AS1,0.006328202229236,-5.09449902996615,0,0.319,1
UBE2QL1,0.005739661701307,-5.09568695276976,0.059,0.38,1
SLC16A7,0.007933909159895,-5.09928187901408,0,0.306,1
ZNF195,0.000393602907854,-5.10100937308829,0.118,0.583,1
ZHX1,0.01285113628026,-5.10227129674547,0.294,0.522,1
COQ9,0.009480241055075,-5.10371685035443,0,0.296,1
LINC01278,0.002898813100784,-5.10422283722183,0.118,0.464,1
AMBRA1,0.009906301283156,-5.10758629797318,0,0.293,1
LRPAP1,0.001505511563919,-5.10973304627897,0.118,0.493,1
GCN1,0.039378145243775,-5.11040445577909,0.118,0.335,1
ASB3,0.00024312976181,-5.11136021116836,0.353,0.689,1
SHISA9,0.034582968121773,-5.11361098475281,0.176,0.385,1
ANAPC16,0.000137359403723,-5.11479992587098,0.059,0.554,1
ENSG00000289627.1,0.018682381157592,-5.11594076525683,0.059,0.317,1
AQP4,0.066860370529884,-5.11767959812501,0.118,0.314,1
CACNB4,0.000509121878765,-5.11868838068925,0.176,0.599,1
PLCE1,0.001113180121128,-5.11873268981002,0.059,0.488,1
CLVS2,0.002823463242072,-5.11913275842426,0,0.364,1
STK36,0.014603149996338,-5.12000871172432,0,0.269,1
LEPROTL1,0.005350761347191,-5.12066532785075,0.176,0.488,1
OCIAD2,0.002320256539669,-5.12307036674217,0,0.375,1
EIF4E3,0.041447584124801,-5.12308675098106,0.118,0.327,1
USP13,0.002741568465139,-5.1236952633089,0.059,0.42,1
KCNQ5,0.01815922152582,-5.12537226573046,0.118,0.388,1
SLC37A3,0.004150126868206,-5.12645249452605,0,0.343,1
MRPS17,0.004362576799426,-5.12645249452605,0,0.34,1
WBP2,3.02060893436216E-05,-5.1280539137569,0.176,0.678,0.557362760568505
LEO1,0.006093121727921,-5.1317745646797,0.118,0.438,1
CIPC,0.003980274336511,-5.13380343108014,0.235,0.541,1
ZCCHC12,0.009480334149788,-5.13384370053506,0,0.296,1
AP1AR,0.042604216419066,-5.13714060306413,0.059,0.269,1
ERAL1,0.013280170273594,-5.13749811666136,0.059,0.346,1
ZNF284,0.004546056454395,-5.14011817895935,0,0.338,1
CCDC181,0.001543842083262,-5.14098148666161,0,0.396,1
CEP162,0.003435336796471,-5.14356831447319,0,0.354,1
ARMCX4,0.045632413544122,-5.15242045952356,0.176,0.372,1
FAM155A,0.001430860939454,-5.15258585878323,0.059,0.456,1
SC5D,0.000537597877815,-5.15426422450724,0.353,0.673,1
TMEM231,0.000147543833677,-5.15461774865446,0,0.504,1
RIDA,0.006624021704604,-5.15493831193562,0,0.317,1
MAP9,4.53619007420471E-05,-5.15645653523671,0.059,0.604,0.837017792492253
ZNF273,0.028933759677624,-5.15795103804535,0.176,0.409,1
NAA30,0.035373983036858,-5.15823479078644,0.059,0.28,1
ZNF300,0.06070961737692,-5.15841493758542,0.059,0.251,1
PON2,0.050066264845595,-5.15848904859474,0.353,0.522,1
FDFT1,7.20020198621343E-05,-5.16027057347924,0.059,0.594,1
C5orf24,0.000468549381086,-5.16069630422107,0,0.454,1
KCTD3,0.000875179250045,-5.16150910096964,0.059,0.483,1
ACTR8,0.049676634820241,-5.1632598569636,0.059,0.259,1
JADE1,0.004390210832341,-5.16338198840016,0.059,0.409,1
C20orf194,8.44599584383496E-06,-5.16350062046777,0.176,0.712,0.155845515310443
IFITM3,0.884797698834279,-5.16754392309873,0.294,0.23,1
RSPRY1,3.14159149697536E-05,-5.17222786850964,0.118,0.657,0.579686463021893
DENND5B,1.84073868705834E-05,-5.17338943633287,0.059,0.654,0.339653102536005
PLXNB1,0.00162502409575,-5.17520225892104,0,0.393,1
CSRP1,0.02067526118689,-5.17556284304355,0.118,0.383,1
HERC2P2,8.82080641356931E-05,-5.17557371674136,0.059,0.567,1
PNMA8C,0.003255012530435,-5.17740454825723,0.176,0.509,1
TRIM2,1.54228929219501E-09,-5.17745686493999,0.294,0.958,2.84583220195822E-05
RIMBP2,0.003435771857327,-5.17835937238656,0,0.354,1
KAT2A,0.017277866134782,-5.18215536611654,0.059,0.327,1
CDH9,0.031899623919901,-5.18397828597305,0.059,0.288,1
GK5,0.000583287936728,-5.18611750699135,0,0.443,1
FAR2,0.00829769061148,-5.18611750699135,0,0.303,1
RGS17,0.001321897069698,-5.18841595710453,0,0.404,1
RNF165,0.000817382001639,-5.18966811547119,0,0.427,1
ZNF540,0.006043627440245,-5.19373014079443,0,0.322,1
IFIT5,0.012261484008233,-5.1948517304582,0.118,0.406,1
TRNAU1AP,0.000961778713916,-5.19518551853512,0,0.42,1
ZNF37A,0.000369836768149,-5.19556349957393,0.118,0.567,1
CALCOCO1,0.000753737528088,-5.19568133465597,0.059,0.485,1
MRPS23,0.000629604679348,-5.19606569234933,0.059,0.485,1
TMEM237,0.002317272956055,-5.19653562737148,0,0.375,1
FGD6,0.018779406459819,-5.19684701160397,0,0.253,1
PSMC3,0.000884208643439,-5.19764428586409,0.059,0.478,1
BACE1.AS,0.000988831715123,-5.19868799439142,0.059,0.483,1
MPPED2,0.012854026467935,-5.198817552565,0,0.277,1
IQCA1,0.024489652532416,-5.201259251718,0.059,0.303,1
ZNF536,0.001995178572737,-5.20171661060561,0,0.383,1
EPS15L1,0.002250173999067,-5.20365100341095,0.118,0.478,1
AP000787.1,0.006323969361866,-5.20378380545835,0,0.319,1
SLC35F1,0.000329715784245,-5.20492104939644,0.235,0.639,1
SYCP2,0.000677359551346,-5.20598211576132,0.059,0.485,1
HS6ST3,0.051163052307721,-5.2063860537606,0.059,0.266,1
RNF150,0.019734154136784,-5.20855423370475,0.118,0.364,1
DCUN1D4,1.76183346118719E-05,-5.2094118895965,0.294,0.77,0.325093510258261
FRY,0.000341576688878,-5.20974238225031,0.176,0.607,1
CEP44,0.008393694694464,-5.20985340149168,0.059,0.361,1
DCTN3,0.000246784424792,-5.21079019423108,0,0.483,1
LINC00844,0.030006826295556,-5.21149410206392,0.176,0.391,1
