"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CCNDBP1",0.698403925048388,0.39037366227677,0.636,0.639,1
"BHLHE41",0.00130094147237043,0.389219423064152,0.727,0.435,1
"FTH1P5",1.02472238868766e-06,0.388975202692648,0.341,0.091,0.0189081775160646
"PPP1R9A",0.319381594990351,0.387996681063116,0.75,0.688,1
"AL691432.2",0.105715711016196,0.387655177858916,0.364,0.227,1
"FTH1P23",8.04226377939876e-10,0.387203291082118,0.409,0.088,1.48395851257466e-05
"EEPD1",0.464479041088031,0.386943674737305,0.295,0.25,1
"VAPA",0.249250931597182,0.386704847571588,0.909,0.875,1
"IFRD1",0.349903301654472,0.385879393147438,0.659,0.608,1
"PTPMT1",0.225594599164633,0.385290155884792,0.318,0.227,1
"ICE2",0.787358180355101,0.383916814476097,0.386,0.375,1
"NFS1",0.755503724601465,0.383424848083494,0.227,0.256,1
"SPATA5",0.986262548097283,0.383113840914783,0.25,0.261,1
"DCTN2",0.528286915028686,0.382836273166149,0.705,0.642,1
"TEX264",0.0135124444926931,0.381566710630799,0.364,0.188,1
"DNAJC19",0.304135980572358,0.381374978893616,0.568,0.466,1
"PPP1R2",0.807863358635959,0.380949176528889,0.614,0.588,1
"DPP8",0.403354565121946,0.377631909381981,0.636,0.562,1
"FUNDC2",0.389523362584129,0.377321210586882,0.5,0.452,1
"ENSG00000289401.1",0.903708373608347,0.377316686495501,0.5,0.554,1
"DDX1",0.849337266935189,0.375838625937324,0.795,0.753,1
"GABARAPL2",0.120264866739359,0.375505992373145,0.977,0.886,1
"LAPTM4B",0.623302884559219,0.375067786480937,0.409,0.349,1
"N4BP2L1",0.0458287822788972,0.374832353618572,0.5,0.321,1
"ST6GALNAC3",0.000510165820160533,0.374590066065037,0.295,0.105,1
"HDAC3",0.636170964359655,0.374487643843178,0.25,0.287,1
"RBM17",0.144480181661865,0.374071799141743,0.659,0.509,1
"PTPRD",0.00458457213230403,0.37343186718422,0.977,0.773,1
"HSPE1",0.0895019000963884,0.373375605512268,0.955,0.875,1
"PRAF2",0.112300720783177,0.373192567124969,0.364,0.241,1
"SNX5",0.0987296432987903,0.372502568598726,0.659,0.56,1
"CCSAP",0.851933685919882,0.372426999995846,0.568,0.551,1
"EMSY",0.211306477886173,0.371838623113705,0.5,0.42,1
"CCNT1",0.538048958630771,0.371689179493795,0.568,0.474,1
"EPB41L2",0.00310619455502604,0.370570396738845,0.727,0.474,1
"CRY1",0.889035368816079,0.370377772697769,0.409,0.44,1
"LRRC1",0.00944370866481545,0.369847916618229,0.455,0.264,1
"PRKRIP1",0.921553077103619,0.369729870957574,0.273,0.284,1
"TXNL4B",0.247915984130206,0.369701176197893,0.295,0.222,1
"RBBP7",0.588147971512937,0.369290612357049,0.5,0.466,1
"ZDHHC17",0.541085286583007,0.368753041828427,0.795,0.719,1
"TXNDC12",0.220394820169204,0.368629913834881,0.273,0.185,1
"MT.TV",4.82924742696727e-05,0.368243287799903,0.5,0.205,0.891092735224001
"PMF1",0.437761908789863,0.367955904073352,0.227,0.284,1
"SDHB",0.00457858357092237,0.367428040043739,0.773,0.52,1
"HNRNPF",0.00846883730535705,0.367362111511465,0.614,0.412,1
"ATG12",0.661626830820049,0.366415137235016,0.682,0.656,1
"DCTN1",0.861781089682284,0.366171884073314,0.659,0.591,1
"FKBP4",0.824098502077394,0.36574220302207,0.318,0.364,1
"ITGB1BP1",0.182267207405174,0.36568204798794,0.545,0.446,1
"NDUFB6",0.107470077938694,0.364785449403395,0.818,0.696,1
"DUSP3",0.0125176268773465,0.364265330508409,0.545,0.361,1
"ERLEC1",0.832613361600014,0.363299558092671,0.682,0.69,1
"ENSG00000289353.1",0.300527365008136,0.363277550297344,0.227,0.31,1
"WWC3",0.391436268313614,0.363158795881351,0.25,0.332,1
"AGPAT4",0.000876029768284915,0.363054872238791,0.727,0.449,1
"PHF10",0.352586986266831,0.363037458029609,0.409,0.523,1
"ENSG00000289606.1",0.19477476079632,0.362570079384708,0.182,0.278,1
"KIF22",0.0591244700206841,0.362333280854691,0.25,0.384,1
"GTF2H3",0.966433460874638,0.362125968240401,0.295,0.284,1
"LINC00641",0.584206341259044,0.361946211249197,0.386,0.449,1
"UBE4B",0.294736868978978,0.360737027396868,0.705,0.594,1
"INSIG2",0.614656722986875,0.359851522482128,0.318,0.273,1
"MTIF3",0.773945702971693,0.358910405276507,0.614,0.526,1
"GRB10",0.0667700444648608,0.358524906847238,0.386,0.239,1
"KLHL28",0.826401255889765,0.356894621501525,0.636,0.631,1
"PFDN2",0.490986519369249,0.3556322061549,0.614,0.506,1
"SUCLG1",0.0854748151733007,0.355213939074239,0.795,0.628,1
"SH3GLB1",0.0792687602860236,0.355203529336465,0.659,0.571,1
"ALG13",0.625208744711436,0.353587131775579,0.477,0.537,1
"FYTTD1",0.0748104574355389,0.352936406357828,0.455,0.665,1
"HSD17B7",0.195352671161712,0.352698511107472,0.432,0.321,1
"NIPBL",0.52214580467927,0.352201270705623,0.795,0.773,1
"AADAT",0.541153004803033,0.351099880940485,0.273,0.253,1
"PEBP1",0.0297589657486195,0.350934764266784,1,0.938,1
"KIF1B",0.0272293385068168,0.350799529763581,0.977,0.938,1
"ATP9A",0.436877946055395,0.350669203937552,0.773,0.685,1
"CCDC167",0.789091396045984,0.350664622806914,0.273,0.241,1
"CALM2P2",2.62992797233686e-08,0.350631166824399,0.864,0.551,0.000485274309455597
"RBM22",0.120135374356254,0.350564563039915,0.636,0.48,1
"ZSCAN18",0.365219553963238,0.350136618400619,0.523,0.494,1
"AASS",0.00034834411608361,0.350112711661431,0.932,0.571,1
"TMX4",0.244539006279893,0.349951491537345,0.682,0.523,1
"TMEM126B",0.896136171655384,0.349943064149543,0.591,0.582,1
"MBOAT2",0.941226874231918,0.34885342699223,0.659,0.588,1
"SRSF2",0.183924975560074,0.348715857182787,0.909,0.79,1
"NCAM1",0.28768877558684,0.348292615278234,1,0.94,1
"HNRNPDL",0.0310055136863561,0.34748049518773,1,0.969,1
"B2M",2.7891492249473e-08,0.347438028608936,0.955,0.597,0.000514653814987276
"TMEM222",0.42895092970633,0.347253711013084,0.386,0.304,1
"TRAPPC8",0.899347361811648,0.347005354332794,0.523,0.491,1
"NPM1P39",0.0437302641386417,0.346678706614817,0.409,0.284,1
"MAFG",0.0725396823967979,0.346293855375093,0.455,0.31,1
"ZBTB37",0.0439746236078887,0.346291195182127,0.614,0.432,1
"ATIC",0.691715769214526,0.345846157362392,0.455,0.398,1
"RMDN1",0.488427511298719,0.345499720840152,0.477,0.403,1
"DHRS7",0.426281382703529,0.345061773265466,0.568,0.548,1
"TCEA1P2",0.505079038301633,0.344334507935642,0.341,0.307,1
"UBA5",0.558382334212343,0.34350407969768,0.455,0.389,1
"MRPL24",0.00040552188402014,0.34223858188511,0.614,0.347,1
"COPS5",0.0302042584618322,0.342235787048998,0.727,0.511,1
"HSD17B11",0.148175448312795,0.341001083828014,0.341,0.239,1
"RAD17",0.414097325156434,0.339988894608131,0.295,0.236,1
"RBM39",0.0724061576923306,0.339906680952994,1,0.986,1
"TARS2",0.24833887766619,0.33854101947001,0.227,0.324,1
"ADAM19",0.607677432903441,0.338320551415435,0.364,0.332,1
"LYRM7",0.242094352620591,0.338072470914456,0.659,0.54,1
"C9orf78",0.681207445062002,0.337607502793237,0.614,0.591,1
"SERINC3",0.00137938990786298,0.337250783067051,0.977,0.619,1
"CCDC127",0.280033609719161,0.337115767536886,0.182,0.276,1
"EIF1P3",4.78844356036944e-05,0.337034987277571,0.477,0.202,0.883563605759369
"PTDSS1",0.00240947684403641,0.336975247115618,0.091,0.321,1
"ATF7",0.25687539793409,0.336814753709858,0.386,0.332,1
"THBS2",0.0101124195275561,0.336452139055972,0.25,0.114,1
"MRFAP1",0.141328912953305,0.336255116515805,0.841,0.69,1
"SEPHS2",0.950180403875181,0.336125138579797,0.227,0.253,1
"TTC33",0.429227839341385,0.336048217684919,0.318,0.378,1
"LZIC",0.0736911262480164,0.335940793034078,0.636,0.489,1
"LSM14A",0.100708268441019,0.33567970766556,0.409,0.295,1
"SUMO2P17",0.864566242153409,0.335517159635317,0.341,0.375,1
"ALOX12.AS1",0.90565898359314,0.335123024713774,0.295,0.29,1
"HNRNPKP2",0.00420004569711962,0.334770159432708,0.273,0.116,1
"DHX29",0.374435266247381,0.334716123886768,0.705,0.639,1
"C16orf70",0.376371898830906,0.334576346320687,0.341,0.276,1
"SPATA7",0.318995503592237,0.334353041136409,0.318,0.406,1
"ZNF569",0.0456848771113258,0.334027055630873,0.114,0.267,1
"KPNA3",0.578810426871312,0.333160244462593,0.568,0.605,1
"ZNF407",0.340911467329163,0.333156251130511,0.273,0.207,1
"NCL",0.0836719345569988,0.331169134386355,0.955,0.892,1
"POLR2B",0.0483221502367608,0.331004097248088,0.614,0.702,1
"EMG1",0.305300092712653,0.330847412575885,0.295,0.224,1
"TIMM23B",0.0308451570246683,0.330721213345369,0.341,0.193,1
"MRPL19",0.545602382712817,0.330608718118137,0.477,0.474,1
"STAG2",0.361624196549194,0.330584312580924,0.841,0.761,1
"HCFC2",0.357870329529961,0.33008183240863,0.364,0.432,1
"MYL12A",0.00109718729611146,0.32998129105253,0.545,0.295,1
"AFF1",0.721735919966463,0.32995091807447,0.318,0.278,1
"ZBTB26",0.00874943943636126,0.329945562491251,0.295,0.134,1
"YES1",0.5035325871843,0.329769327701392,0.295,0.253,1
"CCT4",0.0780068858530235,0.329608541969804,0.727,0.582,1
"ARF4",0.411197197411568,0.328545269706614,0.773,0.778,1
"BCLAF1P2",0.537913638680047,0.328023745982602,0.455,0.432,1
"HMGXB4",0.37931199757015,0.327885550183761,0.591,0.486,1
"PPIL4",0.895558612033195,0.327638708064737,0.659,0.653,1
"MAPK6",0.640718780877804,0.327188983371138,0.659,0.662,1
"RAB2A",0.40444041166895,0.326936067336383,0.818,0.787,1
"NUTM2A.AS1",0.119484310130002,0.326901881241369,0.705,0.628,1
"DONSON",0.954152156351673,0.326681624857997,0.341,0.349,1
"ADCY10P1",0.0298440377289978,0.326432155461657,0.25,0.128,1
"COL16A1",0.08991914247064,0.326347996812543,0.432,0.301,1
"APPBP2",0.0465706485227941,0.326284521532164,0.75,0.599,1
"FAM208A",0.118979650496969,0.326147335759162,0.727,0.557,1
"ARHGEF7",0.600315953539993,0.325349089269733,0.727,0.722,1
"APOPT1",0.379540107146904,0.325038680766517,0.318,0.395,1
"EPN2",1.00855208109682e-05,0.324984100611522,0.886,0.531,0.186098030003985
"ALG8",0.332062955732798,0.324618103353444,0.273,0.375,1
"FGD5.AS1",0.272379531257669,0.324339797083898,0.682,0.688,1
"TDP1",0.0816572772983929,0.324276660452971,0.295,0.182,1
"MAU2",0.725199172389272,0.321513937617793,0.455,0.466,1
"ZFYVE26",0.823140953059818,0.321291002785647,0.25,0.256,1
"SNHG8",0.760724434605809,0.320894208042256,0.477,0.452,1
"RAF1",0.285509914963724,0.320146516727256,0.773,0.682,1
"DIS3L2",0.856831855422178,0.31979035797047,0.409,0.432,1
"TCP1",0.398732267241264,0.318845347203059,0.818,0.767,1
"SNAPC3",0.908036812316091,0.318339843671432,0.5,0.489,1
"ZFR",0.0185189304611839,0.318121533257888,0.932,0.832,1
"SEC13",0.158209598145329,0.318096810661764,0.477,0.364,1
"RASSF4",0.057366435318274,0.317577878796081,0.591,0.429,1
"ALDH6A1",0.00148315467640903,0.316841267647036,0.818,0.56,1
"CDC14B",0.0252870161481741,0.316831107891784,0.545,0.392,1
"ST13P4",0.0041613165083376,0.316473664795254,0.295,0.134,1
"FAM133DP",0.262701415150036,0.315501825727929,0.273,0.207,1
"TOMM22",0.484280092576811,0.315305620771706,0.591,0.554,1
"GUSBP2",0.107004354745583,0.314175819163176,0.25,0.159,1
"HPF1",0.65158128187176,0.313998861699002,0.5,0.457,1
"RAP2C",0.174602573129409,0.313763775289058,0.205,0.293,1
"RPN1",0.0242154053220269,0.313434286197799,0.727,0.562,1
"DCAF13",0.334954275018901,0.312999577225044,0.432,0.361,1
"TLN1",0.00299267088209925,0.312333545841396,0.591,0.327,1
"CYB5R3",0.025556611780554,0.312144617458898,0.523,0.338,1
"MAP2K6",0.451774933052423,0.311660730568992,0.205,0.259,1
"HS2ST1",0.702430296479407,0.311481307452246,0.295,0.321,1
"ZBTB20",0.000451653101380017,0.311005543388116,0.955,0.679,1
"HDGF",0.111430672736327,0.310767016617896,0.455,0.347,1
"MTMR12",0.0839964708831073,0.310548913206792,0.273,0.398,1
"PTPRD.AS1",0.0213672084015155,0.31043352520711,0.341,0.188,1
"MRPS28",0.198488346066015,0.309766656384802,0.455,0.344,1
"MTFMT",0.367556289933606,0.308742142865267,0.273,0.347,1
"PTBP2",0.351909980308857,0.308203011949415,0.909,0.858,1
"SSR4",0.210794874498279,0.306120127708486,0.773,0.605,1
"AL109766.1",0.00757188062102607,0.305915776898731,0.386,0.213,1
"ESF1",0.148194401141951,0.305541318947421,0.523,0.622,1
"ABCF3",0.58072525799602,0.304608401533829,0.295,0.259,1
"USP9X",0.0220528310087721,0.304092391651467,0.886,0.753,1
"SLC12A6",0.501067035965179,0.303748889390976,0.386,0.412,1
"SEC62",0.156994127718413,0.30354807622504,1,0.949,1
"DDRGK1",0.0181636192226309,0.303513475188864,0.341,0.182,1
"PUS7L",0.743448560724839,0.303051197622903,0.5,0.537,1
"SOD1",0.0495544358608781,0.302675281759933,0.932,0.832,1
"ZNF566",0.038034563701735,0.302379250900666,0.182,0.349,1
"WAC",0.200354109479259,0.302202379581808,0.909,0.798,1
"GNA12",0.811415931838595,0.301883836944658,0.341,0.375,1
"TRMT6",0.870819759293362,0.301612115151807,0.273,0.247,1
"IWS1",0.0306805635199818,0.301463992327647,0.568,0.423,1
"MTRF1L",0.276327318662612,0.301404924791317,0.273,0.213,1
"HAT1",0.796302653256524,0.301349868796936,0.545,0.548,1
"AL590556.1",0.0032151049435892,0.301124179075344,0.409,0.207,1
"ZC3H11B",0.128625007161831,0.301081309981758,0.318,0.213,1
"THAP4",0.0448774737064373,0.300539243042491,0.136,0.273,1
"RPE",0.6905621454152,0.299917450899759,0.386,0.366,1
"CENPQ",0.0103241556670804,0.299312033550476,0.25,0.114,1
"SOX2",0.624391885447326,0.299037724035789,0.591,0.494,1
"HEPACAM",0.0273720799468117,0.298834072756742,0.386,0.219,1
"NEAT1",9.4076090716594e-08,0.298378261667583,0.977,0.622,0.00173589202590259
"SMIM26",0.261709645399529,0.296650711264204,0.659,0.548,1
"GTF3C3",0.325309867735236,0.296619086497785,0.273,0.344,1
"SELENOK",0.0741785100138705,0.296019055140095,0.886,0.733,1
"NME3",0.345407990306941,0.295242986744129,0.227,0.301,1
"ST13P6",0.0485521058732523,0.294599720957174,0.273,0.159,1
"NOL7",0.865387617432507,0.294216693337114,0.364,0.384,1
"SNX13",0.597727242627524,0.293028882439995,0.568,0.631,1
"KIF2A",0.652122888262031,0.292055808098032,0.841,0.801,1
"CCDC43",0.392729136500242,0.291048782003391,0.273,0.361,1
"ACAP3",0.517760042008673,0.290538957160958,0.295,0.236,1
"DDX46",0.459692438088822,0.290373175709964,0.75,0.679,1
"FAIM2",0.0126194646130936,0.289797043978228,0.795,0.514,1
"SRSF5",0.40880045948234,0.289344310009785,0.932,0.901,1
"SSR1",0.732690989944836,0.289003523900465,0.75,0.855,1
"FAM168A",0.378405952122299,0.288264581184593,0.636,0.56,1
"AL365440.1",0.0999889598386624,0.287925581375505,0.364,0.259,1
"PSMC2",0.61483455289335,0.287909074472823,0.614,0.548,1
"ADNP2",0.478126065872583,0.28782303712634,0.455,0.395,1
"PTMAP8",7.74716072331924e-08,0.287658192802616,0.341,0.077,0.00142950609666687
"TBC1D23",0.545114396173329,0.287314677904425,0.386,0.472,1
"CROCCP2",0.0534155055953048,0.287265157907396,0.364,0.526,1
"ZFAND3",0.880646797512253,0.286754771682374,0.25,0.253,1
"NOSIP",0.465588129818207,0.286522758756163,0.318,0.261,1
"PAN2",0.269561612271999,0.285565701441511,0.25,0.17,1
"USP53",0.65016945245265,0.28529348375482,0.341,0.381,1
"GCFC2",0.0833093416435282,0.285040349639309,0.568,0.406,1
"ATG5",0.272258337098637,0.284613460668178,0.205,0.31,1
"NEK1",0.948423449377546,0.283764878386072,0.636,0.616,1
"TXN",0.605957403002839,0.283729156759294,0.864,0.838,1
"WDR26",0.99258533433395,0.283366217569961,0.636,0.645,1
"C1orf56",0.903275744301108,0.283086368684697,0.409,0.42,1
"LSM10",1,0.28218275521449,0.25,0.25,1
"TMX2",0.540493402925431,0.281292313515629,0.523,0.446,1
"ZNF83",0.616540824731202,0.281087035930582,0.523,0.491,1
"BCO2",0.272646915562282,0.280928343484057,0.341,0.284,1
"RNF167",0.22220830572371,0.280595003515161,0.386,0.298,1
"RTN3P1",0.388355260295613,0.280344290953875,0.432,0.389,1
"ZMYM5",0.0639985606763871,0.280024004983557,0.705,0.605,1
"CNPY2",0.572050161763904,0.279135524340728,0.477,0.395,1
"TAX1BP1",0.173444335819537,0.279102700382116,0.955,0.869,1
"TXNDC11",0.111460971148238,0.279022715291918,0.25,0.156,1
"MT.ND2",0.0634646127233053,0.278837328074321,1,1,1
"RDH11",0.373311521767944,0.278455367510839,0.818,0.705,1
"WASHC5",0.079639675459365,0.278380769556761,0.523,0.381,1
"GAN",0.0245632325783722,0.277750417662822,0.523,0.676,1
"USP1",0.497749310753942,0.277533975528909,0.455,0.412,1
"TERF2",0.533825946243821,0.277441333746228,0.591,0.491,1
"AKAP6",0.579831098085606,0.277407139620357,0.795,0.713,1
"APH1B",0.120268053969347,0.277188791883074,0.455,0.338,1
"AC245297.1",0.115673568610335,0.276732598127504,0.227,0.358,1
"TROVE2",0.117751225484956,0.27660861210175,0.932,0.886,1
"PRKAA1",0.0196637629427572,0.276126491735392,0.659,0.423,1
"RAD21",0.699418361017911,0.275807238946099,0.818,0.815,1
"TM9SF2",0.307687312884133,0.275573824920029,0.591,0.69,1
"FXR1",0.90940561440281,0.275224440950423,0.75,0.781,1
"MT.CO2",0.107234816914661,0.27483742477129,1,1,1
"DYNC1H1",0.193364655415168,0.274784099660145,0.977,0.952,1
"ENSG00000289417.1",0.579320799659044,0.274146086643001,0.386,0.483,1
"BRMS1L",0.84290507119708,0.27414571260435,0.318,0.335,1
"OVCH1.AS1",0.632530694754308,0.273230172939682,0.636,0.597,1
"RALGDS",0.0429169940200155,0.272789824457083,0.386,0.236,1
"B3GALT2",0.101571821671533,0.272193549917999,0.25,0.364,1
"NDUFC2",0.94242311617784,0.271516469241184,0.795,0.804,1
"TPR",0.884451224711738,0.270984917343091,0.773,0.787,1
"COL4A3BP",0.53802548884261,0.26979313849586,0.659,0.634,1
"MUT",0.891895208117591,0.269065942366743,0.409,0.426,1
"CNTRL",0.660194654556471,0.268965866488591,0.523,0.571,1
"PRPF38B",0.96402263517151,0.268391142816229,0.75,0.739,1
"PPP2R2D",0.295483467729546,0.268273980116899,0.273,0.352,1
"TUBE1",0.920627427450159,0.268273406741673,0.523,0.509,1
"IFT20",0.958728635357732,0.268209027618471,0.409,0.409,1
"CYP51A1",0.955915245354943,0.267913057516012,0.409,0.375,1
"UBR1",0.562414952409375,0.267822572990859,0.705,0.597,1
"MED11",0.0236236389666001,0.267805903349414,0.364,0.199,1
"NUB1",0.187194427152098,0.267289137169591,0.568,0.44,1
"GUK1",0.558588206368656,0.267050408101378,0.386,0.426,1
"KIF5B",0.639787826294896,0.267039784519314,0.682,0.764,1
"SEH1L",0.274760769007889,0.266838435823354,0.364,0.446,1
"DCTN6",0.413662960059303,0.266508153165864,0.568,0.528,1
"UGGT2",0.84349452024642,0.266445451097013,0.523,0.548,1
"CHP1",0.0734846230151168,0.265887665425192,0.841,0.747,1
"AP2B1",0.376564510262928,0.2655857833513,0.705,0.759,1
"FTH1P12",3.47186433458878e-05,0.265523957859492,0.25,0.065,0.640628407018322
"ZBTB38",0.0253609083735649,0.265371731400176,0.841,0.653,1
"EEF1D",0.297699738853733,0.264227208746627,0.273,0.222,1
"ANXA2",0.249001712212743,0.263272690587971,0.273,0.185,1
"VGLL4",0.750647871784086,0.262825031326368,0.273,0.321,1
"ZFAND5",0.381023608135604,0.261574218259199,0.864,0.807,1
"ELF2",0.0681845948380319,0.261350864321878,0.727,0.659,1
"PPARA",0.504085483364525,0.261026987199906,0.364,0.31,1
"LSM3",0.188673623484231,0.260996046307785,0.705,0.628,1
"SEPT7P8",0.00262920461034031,0.260591229905465,0.273,0.114,1
"PIH1D1",0.423952995960305,0.260131426136764,0.318,0.261,1
"LINC00665",0.334701617653892,0.259991125153925,0.545,0.483,1
"PTCD3",0.0316500687234575,0.259923426599178,0.864,0.682,1
"PARG",0.473724702014344,0.259723192443383,0.227,0.304,1
"COMMD10",0.486440247656098,0.258063263683525,0.227,0.293,1
"ANTXR1",0.073755150587417,0.257866058160322,0.136,0.253,1
"SELENOT",0.344623904444516,0.257580746537903,0.795,0.685,1
"SARAF",0.209064676988411,0.257121413783139,0.932,0.881,1
"NUDCD2",0.0634876766978521,0.257093785669237,0.659,0.48,1
"DMTF1",0.48082001450554,0.256876108360233,0.705,0.764,1
"PDIA3P1",0.00189172478260048,0.256775415362112,0.409,0.216,1
"SMG7",0.336214046009017,0.256758881482946,0.432,0.511,1
"UFD1",0.522260436532296,0.256581604595742,0.523,0.486,1
"EXOSC7",0.676737905422725,0.256488046498825,0.318,0.361,1
"ACSL3",0.118771947137044,0.256418417111544,0.955,0.787,1
"DRG1",0.605593778447862,0.256128077919391,0.409,0.435,1
"ACTN2",0.468914758800692,0.255635678568014,0.341,0.273,1
"ZNF143",0.16383898058849,0.255018502243104,0.341,0.247,1
"CCDC18",0.648318181003866,0.25476753591117,0.25,0.267,1
"CHURC1",0.344101883582423,0.254555970414637,0.636,0.528,1
"LDLRAD3",0.0265458612991609,0.25439608903384,0.295,0.159,1
"ATG7",0.692594307260691,0.25433102786591,0.364,0.335,1
"FRG1BP",0.631361646833586,0.254312216811057,0.341,0.392,1
"ADAM9",0.155503772436919,0.254209565081691,0.545,0.429,1
"IPO8",0.0243194291126028,0.254001911860119,0.455,0.273,1
"MSH2",0.104543005347742,0.25388381066521,0.455,0.548,1
"AL034370.1",0.00156315582869791,0.253574076584728,0.455,0.241,1
"WDR82",0.974001048122609,0.253535414499509,0.545,0.517,1
"TMCO1",0.784919351695338,0.253257284222264,0.727,0.71,1
"SLC38A10",0.297973223912523,0.252766070379967,0.273,0.199,1
"PPIE",0.0108036534270559,0.250618594341511,0.591,0.372,1
"SECISBP2",0.103641149925898,-0.250188899905019,0.545,0.636,1
"GSDME",0.159743368663162,-0.250641898140621,0.273,0.381,1
"SKP1",0.173388222974365,-0.251178307292804,0.977,0.974,1
"CDC42BPB",0.111180998784331,-0.251493540737214,0.568,0.386,1
"NAA10",0.207701653592041,-0.251771440980968,0.159,0.253,1
"CAND1",0.0262078876955201,-0.252057628731782,0.523,0.707,1
"BCL7B",0.279879674402524,-0.252150921472483,0.295,0.222,1
"TCEA1",0.418289822952548,-0.252313560377178,0.636,0.588,1
"EXOC6",0.0326270308691827,-0.253226040108362,0.295,0.429,1
