"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RPUSD4",0.775055597299581,1.03520245014334,0.276,0.257,1
"CNDP2",0.286404506639338,1.03434332068524,0.483,0.491,1
"DNAJC17",0.010372191115119,1.03426579792854,0.466,0.284,1
"FMNL2",2.87031290915201e-08,1.03287721303122,1,0.805,0.000529630137996728
"WWOX",4.2471459598255e-08,1.03237297477449,0.845,0.45,0.000783683372507001
"HIBCH",0.000748261439222993,1.03210079824513,0.69,0.408,1
"CDC14B",0.000381967952702549,1.03180519125369,0.603,0.376,1
"ENSG00000289098.1",0.00955192302601623,1.03099940262318,0.259,0.133,1
"PARD3",3.93522037963813e-07,1.03006786431023,0.638,0.284,0.00726126864450828
"MAPK10",1.31038685946721e-07,1.02979713317611,0.983,0.781,0.0024179258330889
"NFE2L2",4.19772003581159e-08,1.02899534327948,0.845,0.476,0.000774563301007955
"SEC24B.AS1",0.00416800647076629,1.02699852589563,0.293,0.136,1
"ANKRD27",0.210853302985967,1.02632996462467,0.293,0.234,1
"GOLGB1",1.13883674745717e-07,1.02569681814623,0.966,0.831,0.00210138156640796
"VPS36",0.62042504271312,1.02541644200448,0.707,0.672,1
"KIAA1109",2.16644641060598e-06,1.02538419188777,1,0.828,0.0399752691685016
"CECR2",9.09805485516878e-05,1.02522269714871,0.483,0.246,1
"CHURC1",0.0455642521764199,1.02458364685633,0.603,0.53,1
"TLN1",0.247057181897635,1.02395846445371,0.431,0.343,1
"BMPR1A",0.0034795272126967,1.02377319854414,0.466,0.281,1
"LETM1",0.000154284789125465,1.0237615221525,0.862,0.63,1
"JKAMP",2.48999729804545e-05,1.0227887452131,0.793,0.473,0.459454301435346
"CALR",0.0021407269716888,1.02212011879815,0.879,0.734,1
"VGLL4",4.01658833807945e-06,1.02168199469424,0.586,0.269,0.074114088014242
"FNTB",0.36648975474093,1.0213304249911,0.276,0.231,1
"MYO9A",0.0945641506687615,1.02103667693533,0.741,0.651,1
"AC104806.2",0.410782337360605,1.01949061095009,0.259,0.216,1
"AKAP8L",0.279390105926753,1.0193681172504,0.397,0.302,1
"SLC37A1",0.000923726610091028,1.01914584155046,0.328,0.154,1
"MINDY2",0.00203307870878325,1.01817159724168,0.741,0.515,1
"CYP46A1",0.000165400969659798,1.01800250900543,0.517,0.263,1
"IDH2",7.35118230832114e-11,1.01719018548688,0.69,0.269,1.35644015953142e-06
"ZHX2",1.16614354041178e-06,1.01696735036354,0.5,0.216,0.0215176806076782
"ZNF891",0.000750297370485994,1.01682962948702,0.672,0.399,1
"GRN",0.0293298270711124,1.01652543555171,0.31,0.198,1
"GAN",5.26643924043824e-10,1.01566895993505,0.966,0.607,9.71763368645663e-06
"ACOX3",0.104374245807362,1.01418371850204,0.276,0.18,1
"AK3",4.50031668865298e-07,1.01406317242822,0.707,0.385,0.00830398435390247
"WWC3",0.00294183434456805,1.01359163795864,0.5,0.293,1
"TGFB2",2.40872875366413e-17,1.01212212323775,0.776,0.192,4.44458629626105e-13
"PLPBP",0.134826645115587,1.00881497301328,0.431,0.37,1
"SLC35F6",2.14463503823617e-08,1.00832288060914,0.672,0.29,0.000395728057255339
"AC009501.1",0.000588351557360699,1.00793532697218,0.397,0.195,1
"AC090114.2",0.0109508388305908,1.00600259900267,0.379,0.219,1
"ZBTB37",0.00289346632267214,1.00573583992541,0.603,0.426,1
"TUSC7",2.06116347741769e-07,1.00557763449626,0.569,0.26,0.00380325884853111
"CROT",0.000267033624086673,1.00461140180608,0.362,0.163,1
"CEBPD",1.33490926994998e-07,1.00432044186097,0.448,0.151,0.0024631745849117
"FGFR1",7.8604483412102e-06,1.00322319016695,0.707,0.441,0.145040992792011
"ANKRD40",0.000183777570419803,1.00259800014221,0.879,0.716,1
"ZIM2",0.00210827919031905,1.00245718255417,0.293,0.124,1
"TPT1.AS1",0.00803940286763583,1.00242411894987,0.672,0.479,1
"ZNF346",0.280187693027363,1.00216991159383,0.328,0.281,1
"LRRC58",1.23988143973803e-06,1.00115413342379,0.759,0.417,0.0228782923260462
"SDCCAG8",0.000695860635647848,1.00093334592893,0.569,0.382,1
"TXNIP",5.5123415639896e-07,1.00047421062018,0.69,0.317,0.0101713726538736
"DLGAP1.AS1",0.0987464902797369,1.00046055708001,0.276,0.18,1
"DHX32",0.0242427892209954,0.999930993961435,0.276,0.16,1
"SFT2D1",0.000511570903192147,0.999253818614229,0.638,0.414,1
"PNPO",1.18331852314673e-05,0.998222625079014,0.603,0.331,0.218345933891034
"ATP6AP1L",3.49655157322409e-07,0.997950347871291,0.517,0.201,0.0064518369629131
"PNP",0.0114290532033158,0.997688561885548,0.31,0.169,1
"SMIM29",0.134727768502186,0.997385560165927,0.397,0.32,1
"MZT2A",0.122197071555555,0.997174835173441,0.207,0.311,1
"TMEM254",1.92270779436637e-11,0.996478616690849,0.638,0.204,3.54778042216482e-07
"FBLN1",0.00638430613728084,0.996117950941995,0.259,0.13,1
"LRRC47",0.72612227322966,0.994400266722393,0.379,0.355,1
"GATD1",0.00958972989459009,0.994084943906422,0.414,0.254,1
"TMEM208",0.736421094136013,0.993740859738761,0.328,0.343,1
"SPDYE1",0.000256694767146631,0.993291216881418,0.345,0.151,1
"PRTFDC1",9.08950328462782e-06,0.993136448045606,0.586,0.29,0.167719514607952
"THAP4",0.0565933050956881,0.993026604901818,0.362,0.24,1
"KMT2E.AS1",2.36087720210264e-07,0.992151655771369,0.345,0.098,0.00435629061331979
"GYG1",0.00212384999200101,0.991963344233651,0.448,0.254,1
"TCAIM",0.380371157426924,0.991898210412788,0.31,0.26,1
"EXTL2",0.899585243374716,0.991645302040231,0.328,0.361,1
"ENSG00000288994.1",6.8700966782836e-07,0.990287952587101,0.741,0.373,0.0126767023907689
"AC005154.1",1.8275843950061e-06,0.989955413455997,0.914,0.707,0.0337225872566526
"RBM14",0.000154482747496565,0.98989099014744,0.552,0.32,1
"COX5A",0.407266332563313,0.989464621802754,0.621,0.524,1
"TMEM216",0.00157596285827863,0.988860513628357,0.276,0.118,1
"CCS",2.2166378004837e-06,0.987561109542734,0.466,0.172,0.0409014006945252
"ENTPD3.AS1",0.329868632156121,0.987070630258848,0.328,0.263,1
"APH1B",0.0128185356642722,0.98523758244271,0.5,0.325,1
"ATRAID",0.05108489129065,0.983853314808097,0.414,0.314,1
"PBLD",0.00730129908677367,0.983118165951849,0.31,0.175,1
"RPRD2",0.0325662498976948,0.982571997773579,0.69,0.53,1
"AAMP",0.611888363413595,0.981271988102971,0.328,0.352,1
"HS2ST1",0.00304635480875969,0.981270863499036,0.483,0.29,1
"GNPTG",0.0894172576281519,0.981119211270496,0.448,0.34,1
"FRS2",0.000222350629091082,0.98035431136491,0.672,0.506,1
"DTX1",0.000822081152725734,0.980316605349264,0.431,0.207,1
"SPEF2",0.000123536716872377,0.980012304709745,0.534,0.275,1
"CHCHD5",0.0161074098295335,0.9794524905456,0.379,0.237,1
"CTSB",0.0015549428392367,0.97879146557452,0.707,0.524,1
"MTIF2",0.0303007383146565,0.977898435816024,0.362,0.243,1
"ZNF331",0.15639199180258,0.977726423464697,0.621,0.512,1
"TMEM260",0.0041096309383589,0.977152449472633,0.414,0.234,1
"RBMS3.AS2",0.000662676554814639,0.976599784698492,0.31,0.136,1
"P4HB",0.0334447191810636,0.975062327847886,0.448,0.328,1
"ZCCHC9",0.175560359631045,0.972717781233503,0.31,0.231,1
"TMEM18",0.765775335515813,0.972074671514314,0.414,0.402,1
"UBE2F",0.246835707744403,0.971942798427336,0.276,0.216,1
"LINC01138",4.59459337359238e-07,0.971862898475534,0.621,0.278,0.00847794369295266
"ERI2",4.64003121911111e-09,0.971241681977781,0.483,0.148,8.56178560550382e-05
"RAB11FIP2",0.000109679775799159,0.971147871495256,0.776,0.53,1
"HBP1",0.0184268570958651,0.970381513994569,0.379,0.231,1
"LINC00674",0.0120061359160992,0.970101104534844,0.466,0.317,1
"ZNF398",0.00190422753512512,0.96922401218354,0.414,0.21,1
"CTNND1",5.99014313345554e-06,0.968980254492736,0.862,0.515,0.110530121098522
"MAOB",0.000467300508598404,0.968776530256956,0.345,0.154,1
"PPP6R2",2.80281451135782e-06,0.966933348118824,0.672,0.317,0.0517175333635746
"ZNF677",0.0447219036329515,0.966028590643421,0.517,0.361,1
"CCDC127",0.751553558346668,0.964347309489703,0.276,0.263,1
"STX17",0.0266215854185524,0.964278909442054,0.5,0.385,1
"SEPT9",0.0374342406779646,0.96376973342464,0.276,0.172,1
"ZNF460",8.99306455001888e-06,0.962968236936306,0.759,0.444,0.165940027076948
"PIGUP1",6.71075567143808e-09,0.961982773496158,0.259,0.044,0.000123826863649375
"NOC3L",0.169108206458219,0.961772330747904,0.448,0.322,1
"LMO3",6.36015820897258e-16,0.961443790384461,0.983,0.553,1.17357639271962e-11
"DHX30",0.879118997939504,0.959915722215662,0.603,0.565,1
"GRAMD1B",0.000128463678085199,0.95823531686966,0.672,0.414,1
"C12orf49",0.00211084491813822,0.957483188180912,0.5,0.314,1
"U2AF1",0.0456698731544228,0.957321111938794,0.328,0.231,1
"SLC35B3",0.00294225019496721,0.956823822405065,0.379,0.201,1
"SCD5",6.3148905688625e-08,0.956799346817222,0.966,0.772,0.00116522360776651
"DUOX1",0.0152093947016504,0.956595768445872,0.448,0.257,1
"FAM204A",0.0069756483256591,0.95549054237907,0.845,0.675,1
"ELMO2",7.59988670308066e-10,0.955191230466698,0.845,0.429,1.40233109445244e-05
"RNH1",0.0226343430325135,0.954880029439372,0.293,0.172,1
"TMEM116",0.121638020937142,0.95363647747929,0.328,0.219,1
"CCDC144CP",0.00022714945628617,0.953259899029073,0.724,0.467,1
"MASP1",0.00384275679823745,0.951251157854357,0.293,0.145,1
"CASP16P",3.67217855594356e-07,0.950499351591674,0.328,0.089,0.00677590387142706
"PEX1",0.272702873819222,0.950410017051616,0.534,0.429,1
"PRIMPOL",0.0236447908232042,0.94906714523766,0.345,0.225,1
"AC091271.1",0.0306268507635586,0.948954152413452,0.293,0.183,1
"DHODH",0.00281901272611497,0.948349891604258,0.362,0.195,1
"Z95331.1",0.0784788410351143,0.948257284510708,0.31,0.198,1
"CRYAB",6.873763508354e-08,0.947744066731644,0.845,0.518,0.00126834684256148
"AC067750.1",0.030073396603271,0.947108909949101,0.276,0.151,1
"AFF1",1.32124053981091e-07,0.94601017934366,0.569,0.234,0.0024379530440591
"ENSG00000287534.1",8.06427904047525e-16,0.945657610655019,0.293,0.021,1.48802076854849e-11
"PNISR",2.43198047183599e-06,0.945071758810345,1,0.953,0.0448749036663177
"CETN3",0.193556387962136,0.944892120691542,0.379,0.26,1
"TMEM106B",0.062826523089787,0.944833840702403,0.672,0.577,1
"COLQ",0.655068490817947,0.944604987913445,0.276,0.251,1
"EIF4EBP2",2.87641679240543e-05,0.944469977343906,0.879,0.633,0.53075642653465
"IPP",0.00388017494414423,0.944007101802053,0.259,0.121,1
"RHOQ",0.00160151564664189,0.943632402403958,0.569,0.343,1
"ATP8A1",0.000115742862686022,0.942827158968297,0.914,0.604,1
"PCGF5",3.30375265649832e-06,0.942740539175511,0.776,0.444,0.0609608440177071
"PPIL2",0.00404412252850589,0.942516894045844,0.483,0.278,1
"SLC25A25",0.00163582973402657,0.942047067930092,0.293,0.124,1
"MEF2C.AS1",1.00422565565526e-05,0.941748448971067,0.655,0.29,0.185299717981508
"REXO2",0.00142959210609566,0.94103498980762,0.534,0.349,1
"ZNF540",0.540572769495371,0.94070952632286,0.293,0.311,1
"DNALI1",0.0188066051005825,0.94015843062467,0.293,0.169,1
"CCDC6",0.997752204208984,0.939973174774317,0.414,0.391,1
"COPS7A",0.336023190644197,0.93934474115333,0.259,0.352,1
"CTNND2",1.79955731234788e-09,0.939030458759891,0.966,0.713,3.32054315274432e-05
"LDHB",2.56900438860056e-06,0.938621431101588,0.931,0.882,0.0474032689784575
"TMEM205",0.0486370131380769,0.938392907808991,0.483,0.361,1
"PCDH17",7.36363142030791e-05,0.938127802105426,0.776,0.515,1
"ENSG00000286145.2",5.99190317315009e-09,0.937663545407195,0.328,0.068,0.000110562597350965
"PRKN",0.124958372343854,0.937550700243095,0.362,0.266,1
"SNHG12",0.482355219342359,0.936500504885672,0.414,0.444,1
"ZNF592",8.38620205523035e-05,0.936469530146534,0.466,0.213,1
"ZNF568",0.191540884775354,0.93645860833073,0.655,0.512,1
"SRPRA",0.172748963958398,0.93619943421049,0.431,0.349,1
"INTS10",0.000266389791694035,0.935165341961016,0.828,0.565,1
"H6PD",0.0539085993853352,0.934778219446204,0.293,0.204,1
"UQCRC1",0.144702354263947,0.934480289991837,0.586,0.521,1
"TTC8",0.331933773518645,0.934247330515327,0.259,0.204,1
"PIGB",0.00378966707155731,0.933582408932134,0.379,0.216,1
"ATIC",0.00229084535031833,0.93298848979367,0.586,0.373,1
"GPM6B",3.66973865147096e-11,0.932705654785405,0.983,0.852,6.77140175969421e-07
"AC005899.6",0.00258958233577567,0.930683618181158,0.276,0.124,1
"MARS",0.0321917881013216,0.930200253638898,0.621,0.506,1
"TOX",3.1221143459992e-07,0.929950267358618,0.603,0.254,0.00576092539123773
"EOGT",2.39711262966677e-05,0.929891026188166,0.466,0.195,0.442315222426113
"MAFF",0.0252108887220075,0.929804505150575,0.379,0.249,1
"MBD1",0.000744319982728547,0.929704829486785,0.586,0.34,1
"SPECC1",0.000246409976530887,0.929275319667636,0.845,0.642,1
"ZNF260",0.491243950708891,0.929187125528984,0.397,0.352,1
"SAR1B",0.000149333472573667,0.92799535751909,0.914,0.639,1
"AP001266.2",3.23399658346346e-13,0.926836736520872,0.345,0.044,5.96737049580678e-09
"FAM120AOS",1.13633735280353e-05,0.926807468355437,0.828,0.411,0.209676968339307
"CYP3A43",6.95258355898328e-08,0.926457708960288,0.293,0.068,0.0012828907183036
"PCSK7",7.11403846840728e-06,0.925722896513979,0.897,0.583,0.131268237819051
"AL591895.1",1.67875173707091e-09,0.923896184342696,0.328,0.062,3.09763270524325e-05
"HERPUD1",0.00243591668909554,0.923871526183873,0.724,0.609,1
"CARD19",0.0680546546126017,0.92360594769512,0.276,0.18,1
"AC113935.1",0.00748871285409077,0.923110576080309,0.172,0.352,1
"IFRD1",0.256504661303088,0.92235082032714,0.655,0.607,1
"FOS",0.00140585120832912,0.92184877964236,0.914,0.855,1
"KLHL15",5.01501805351377e-06,0.920599789160483,0.483,0.186,0.0925371131234361
"AC074141.1",3.25725172105597e-07,0.919487556732538,0.431,0.13,0.00601028087569247
"ZNF394",0.0682334274976792,0.919443127223848,0.379,0.272,1
"SNAP29",1.15341662738287e-10,0.919271248307723,0.586,0.175,2.12828436084688e-06
"TMUB2",0.0382024482962138,0.917268267150559,0.414,0.305,1
"SCRN3",0.74463926929255,0.916849795072534,0.31,0.308,1
"KIAA0753",0.0278831342034835,0.916299233257818,0.328,0.204,1
"LINC00888",0.000345592872780501,0.916249298156259,0.569,0.302,1
"TFB1M",0.0546371847813798,0.915833326397894,0.328,0.228,1
"EIF2B2",0.911478259278342,0.915733441948493,0.259,0.272,1
"LNPEP",0.00335969127948081,0.915542946400355,0.586,0.393,1
"AC093525.8",0.000653323296752831,0.91486721854157,0.293,0.121,1
"ABHD10",0.889496954750804,0.914830967645384,0.276,0.314,1
"C1orf146",1.10319190089794e-12,0.914394513740195,0.397,0.065,2.03560969553688e-08
"WDR41",0.000815215871823467,0.913770855686321,0.603,0.385,1
"CDK11B",0.0129984637407738,0.91218234526784,0.517,0.361,1
"ACBD5",0.0247411849662912,0.912013472900799,0.707,0.527,1
"NFIA",3.07046204180796e-11,0.911498626400979,0.983,0.861,5.66561655954404e-07
"PAICS",0.00489529049178273,0.911328472845089,0.69,0.518,1
"FAM217B",0.000818495249964183,0.910586574989192,0.793,0.553,1
"CBR4",0.00218148484441394,0.909016348332279,0.724,0.485,1
"SNX24",0.00900059331628758,0.908249871601612,0.431,0.278,1
"POLR2J3-ENSG00000285437.2",5.54126134079599e-07,0.907411190890649,0.81,0.482,0.0102247354260368
"RPUSD3",0.826072501981583,0.907332066599367,0.259,0.234,1
"NAXD",0.216635089946447,0.906890595608519,0.293,0.234,1
"PXMP2",0.000646858661425074,0.906710617078283,0.276,0.109,1
"AC003681.1",8.12816654084261e-05,0.905212163399349,0.776,0.494,1
"CD302",1.46103576429255e-06,0.905202953112729,0.362,0.118,0.0269590319227261
"KATNBL1",0.000165416200576928,0.903335613969912,0.81,0.601,1
"DVL3",0.168906622978811,0.902861082560649,0.345,0.26,1
"PAAF1",0.124030452404801,0.90223234835127,0.569,0.453,1
"WDFY3",0.00282138740843103,0.902151583075378,0.914,0.769,1
"PSD4",0.000685893737970439,0.901294703111266,0.293,0.121,1
"DDX59",0.166319181602801,0.900744032935881,0.293,0.216,1
"USO1",0.0521213957160191,0.900422380669664,0.69,0.524,1
"HEXA",0.00126345553499917,0.8973102646045,0.655,0.402,1
"AL445223.1",4.12734112124217e-09,0.897192749879601,0.569,0.183,7.61576983691606e-05
"VTI1A",0.739657834055282,0.896689226673894,0.345,0.373,1
"POU6F2",0.000740033191038693,0.896200946419859,0.345,0.157,1
"AL157938.2",0.0553399322918683,0.896085056948912,0.31,0.204,1
"NAV2",5.65643217878482e-07,0.896054577554268,0.931,0.612,0.0104372486562937
"SGSM2",0.0250012448358966,0.896041406707514,0.448,0.322,1
"RERG",0.00514755329621203,0.895550087828187,0.414,0.246,1
"ASF1A",7.84594066241623e-06,0.893989023653603,0.672,0.337,0.144773297102904
"C3orf70",1.26441877375037e-08,0.893797593091992,0.897,0.521,0.000233310552132419
"STAG3",0.94106504530776,0.893050533896444,0.397,0.364,1
"RBMS3.AS3",4.5997483920116e-06,0.89298958125763,0.345,0.109,0.0848745573293981
"ENSG00000289152.1",1.68574112936979e-12,0.89155327254169,0.31,0.038,3.11052953191313e-08
"PTPRZ1",1.27029308059545e-14,0.891484080101096,1,0.719,2.34394479231473e-10
"ACOX1",2.72240339256785e-05,0.891451880003539,0.862,0.562,0.50233787399662
"KLHL20",0.806413545572399,0.891155791975221,0.259,0.311,1
"NR2F1.AS1",4.65710207985263e-05,0.890926741666803,0.914,0.607,0.859328475774407
"MALAT1",7.50162138574448e-18,0.889389442874615,1,1,1.38419917809757e-13
"DNAJB2",0.912563862117259,0.888612118529108,0.293,0.299,1
"SIAE",0.00338242083923158,0.888605865853787,0.397,0.207,1
"ETFDH",4.61995635204539e-07,0.887234362950326,0.862,0.524,0.00852474346079416
"ZADH2",0.00362543525108847,0.886498604907864,0.552,0.334,1
"RNU6.628P",0.0273277033372074,0.886234475079267,0.259,0.142,1
"GATAD1",1.85763942161833e-05,0.885540388511379,0.759,0.467,0.342771626077015
"TMEM161B.AS1",2.16804713508993e-05,0.885387964098243,0.983,0.82,0.400048057366794
"DPY19L3",1.35639105430274e-09,0.884642420664808,0.828,0.376,2.50281277339941e-05
"NUP210",1.62253031858718e-07,0.88440690501149,0.448,0.145,0.00299389294385706
"STT3A",0.0014807600272794,0.884353542261125,0.793,0.604,1
"CKMT2.AS1",0.499686645435288,0.884000759159272,0.259,0.216,1
"RABGAP1",0.00291325438231779,0.88373042887152,0.828,0.689,1
"GID8",0.787704175183045,0.883604431294128,0.431,0.382,1
"RSRP1",0.00012808425467061,0.883534101555146,0.879,0.586,1
"TYRO3",0.102478242231608,0.883162788710467,0.483,0.379,1
"MAGI2.AS3",0.00377382660586445,0.882771361338647,0.621,0.453,1
"HDGF",0.526099238992222,0.882696298659721,0.397,0.352,1
"SCML1",7.51293117822017e-10,0.881797978017581,0.759,0.367,1.38628606100519e-05
"CALCOCO2",0.00574818645400559,0.880539691336717,0.621,0.456,1
"AC241952.1",4.06551909934367e-05,0.879772028646393,0.741,0.479,0.750169584210893
"PDIA6",0.0280620308812258,0.879535937028404,0.586,0.447,1
"AL627171.1",3.52476533500127e-17,0.878765726999848,0.448,0.059,6.50389699614434e-13
"DBI",2.9579039345374e-09,0.878653975360276,0.948,0.639,5.45792434000842e-05
"POLD2",0.296921322182398,0.878363831322686,0.362,0.296,1
"RBM28",2.05982312954441e-06,0.878290049674542,0.914,0.701,0.0380078563863534
"YWHAZP4",0.0112909107617023,0.878265572707826,0.138,0.299,1
"TM2D1",4.29885156231316e-05,0.878137727230741,0.776,0.53,0.793224090278023
"AMY2B",0.000123123523708011,0.877213690459472,0.534,0.269,1
"SUMO3",0.058006105843566,0.875928296702738,0.31,0.464,1
"PPP2R5A",0.00143326116865596,0.875347652619176,0.448,0.254,1
"ZDHHC11B",0.685552378468323,0.87521101818978,0.207,0.254,1
"NPM1P30",1.10656182365209e-06,0.874896959568202,0.259,0.062,0.0204182787700283
"SCP2",0.0879931286793992,0.874764224404163,0.621,0.518,1
"TMEM107",0.70634104094362,0.874762698942686,0.31,0.284,1
"THAP7.AS1",1.76946075657375e-05,0.874706266768634,0.259,0.071,0.326500898802988
"GLULP3",1.43952271186938e-34,0.874519932245818,0.638,0.047,2.65620730794139e-30
"NUMA1",0.000132204193644587,0.874350970041872,0.621,0.429,1
"MCCC2",2.96334116715446e-05,0.873961928045834,0.707,0.411,0.54679571216334
"MPPE1",0.302894280588422,0.87383061942503,0.259,0.204,1
"TTI1",0.100144337170033,0.873801438726389,0.328,0.234,1
"STAT3",5.81254301173262e-05,0.873537109529381,0.81,0.538,1
"EPB41L5",0.423666179396762,0.873249115126969,0.397,0.34,1
"DDX25",0.169546617630864,0.872467957326369,0.448,0.352,1
"PDP2",0.1663018849204,0.871490266322986,0.293,0.216,1
"KDM1B",0.581484461570471,0.870473099183116,0.276,0.246,1
"GABPB2",0.00105718177750939,0.870056569833078,0.776,0.515,1
"CLIP1",3.29340849191179e-06,0.869656376876708,0.914,0.713,0.0607699734927564
"GPAA1",0.333249080937213,0.869373724399354,0.293,0.254,1
"ACAP2",2.94140720970076e-06,0.869289562866066,0.897,0.633,0.0542748458333984
"AC012618.3",0.000785056099474941,0.867728569369432,0.293,0.121,1
"CD63",0.00285591116944842,0.867563945836419,0.828,0.716,1
"DNAJB9",0.230050103920591,0.866593565270994,0.431,0.376,1
"STAT2",3.9947322200805e-05,0.865138685013771,0.914,0.707,0.737107989249254
"BNIP3",0.0184037470661926,0.86345138210631,0.638,0.506,1
"AL160412.1",1.80717717349701e-06,0.862901659117482,0.448,0.151,0.0333460332053669
"RNF40",0.0376146800389653,0.862538917640899,0.276,0.163,1
"PRMT5.AS1",9.34561064132161e-10,0.861782307804497,0.362,0.074,1.72445207553666e-05
"WBP2",0.000785771209915144,0.861680372831757,0.862,0.621,1
"FSTL1",1.07507260076633e-10,0.861309939546997,0.69,0.249,1.98372396293404e-06
"TEAD1",5.38615218638128e-09,0.859820792087458,0.845,0.473,9.93852801431074e-05
"RNU6.263P",4.64434640329606e-22,0.859487452345362,0.379,0.021,8.56974798336188e-18
"POLI",0.0279141293574667,0.858649614469503,0.448,0.308,1
