gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
NDUFS3,0.064753868959727,-0.410811121390219,0.296,0.399,1
TAF13,2.56813137248919E-07,-0.410894395540081,0.322,0.662,0.004738716008517
EED,0.096064972816946,-0.41138903552209,0.322,0.431,1
CCDC115,3.37451783310608E-05,-0.411401538431773,0.148,0.377,0.622666030564734
ALG5,0.000102432058255,-0.411414116980331,0.304,0.552,1
IFT122,0.006665802680054,-0.411537966816018,0.243,0.409,1
RPL23P8,0.979310281745559,-0.412201245754028,0.261,0.256,1
MTRNR2L12,0.00014857684199,-0.412540240171031,0.461,0.658,1
ANGEL2,0.002650495676561,-0.413327567252565,0.304,0.484,1
AACS,0.331874266806797,-0.414248612382506,0.322,0.367,1
HERC2P2,0.026576270190942,-0.414428216543616,0.443,0.587,1
DDHD1,0.065380514773931,-0.414458667551053,0.539,0.609,1
SLC38A6,0.019603305022672,-0.414822279499736,0.217,0.338,1
SLC35E3,0.018772366852044,-0.415419935110931,0.443,0.555,1
KCMF1,0.005905835948605,-0.415621537538859,0.243,0.399,1
NOVA1,0.000274651648073,-0.416708014445036,0.565,0.74,1
ERGIC2,0.02063575874773,-0.416858034966889,0.53,0.69,1
NAMPT,0.001078616301871,-0.417000918620486,0.687,0.84,1
FRS2,0.45859772820906,-0.417509790410154,0.513,0.537,1
AL353743.1,2.40869625093821E-06,-0.417549402076017,0.078,0.295,0.044445263222312
SCG3,0.3392958309312,-0.418317040977022,0.861,0.786,1
AC046176.1,0.151918592666896,-0.418422862804332,0.287,0.363,1
TM2D2,0.000724973082034,-0.418588731821228,0.217,0.413,1
ZNF333,0.438814177488934,-0.418855192947755,0.496,0.573,1
TPRG1L,8.86666805537424E-05,-0.418899939243315,0.087,0.27,1
PLPPR1,0.886120500367721,-0.419196642681944,0.287,0.285,1
PRPF38B,0.236337278286674,-0.419293637559721,0.652,0.776,1
NDRG1,0.005613016794184,-0.419396851022175,0.217,0.359,1
PRKACB,0.00248048912546,-0.41993405643432,0.678,0.811,1
BICRAL,0.045208689732212,-0.420616836156605,0.322,0.445,1
OVCH1.AS1,0.017390060584467,-0.420818703444986,0.522,0.633,1
OSBPL9,0.002018894397189,-0.421071602825283,0.496,0.673,1
TMED5,3.68184209716088E-06,-0.421401962388192,0.304,0.577,0.067937350376813
SRRM3,0.186976606076771,-0.421857268536494,0.296,0.384,1
KIAA0232,0.011463719302424,-0.422349264896335,0.652,0.819,1
DIDO1,0.008367428373572,-0.422432573248122,0.339,0.512,1
HIGD1AP1,5.32614807637975E-07,-0.422558637373537,0.035,0.253,0.009827808430536
SLC1A1,9.06229808305957E-06,-0.423107070322068,0.104,0.331,0.167217524228615
MLH1,0.093574559847457,-0.423128352297454,0.391,0.488,1
ZNF337.AS1,0.317705665958675,-0.423337927100931,0.365,0.409,1
GPBP1L1,3.22978565625245E-07,-0.423618113396068,0.313,0.623,0.005959600492917
FGF12,0.507414184264012,-0.42376412810944,0.73,0.73,1
GAPDHP72,1.43945282418791E-05,-0.423965619999186,0.139,0.345,0.265607835119154
LRRN3,8.98460783154139E-05,-0.424595062551274,0.348,0.591,1
PNPT1,2.39389727812909E-05,-0.424684911849165,0.391,0.63,0.44172192576038
ZMYM4.AS1,0.000787725107173,-0.425450625447692,0.278,0.477,1
ERLIN2,3.61182222134691E-05,-0.425553577064447,0.096,0.302,0.666453436282932
CEP63,0.475564528063125,-0.425746220027978,0.47,0.505,1
WASHC5,7.77705769294309E-07,-0.425753786553527,0.183,0.484,0.014350226855019
EXTL2,0.00016675158996,-0.428631878135584,0.209,0.416,1
NUB1,0.020876410087117,-0.428704531426199,0.348,0.498,1
USE1,0.847222437470492,-0.429405500482252,0.33,0.338,1
POLR2I,0.062872202533623,-0.429573912187156,0.426,0.527,1
TSPAN3,1.16853138455853E-06,-0.42974201568242,0.557,0.822,0.021561741107874
GMPS,0.00024610108872,-0.429796782705613,0.322,0.559,1
CLTA,0.000220898818545,-0.429926379628044,0.322,0.548,1
SLC15A4,0.000246613313954,-0.430098375361411,0.183,0.399,1
IDS,0.002396740133926,-0.430240496197358,0.287,0.47,1
DIXDC1,8.05409521401011E-05,-0.430383607511287,0.357,0.58,1
AC022968.1,0.001079766613121,-0.430386364102405,0.235,0.406,1
TTTY10,9.36224740927682E-05,-0.430764256721844,0.078,0.26,1
MT.ATP8,5.53979523464558E-05,-0.431398531219386,0.991,1,1
IPO5,0.000133983741263,-0.432107329601482,0.452,0.694,1
FNBP1,0.001016473713533,-0.432797042649882,0.539,0.744,1
ZSCAN26,0.005960306065749,-0.432963670263993,0.2,0.352,1
FNDC3A,1.8514430027409E-06,-0.433196179800486,0.4,0.73,0.034162826286575
DLG4,0.062309330173136,-0.433242107892044,0.165,0.26,1
PCNA,1.49546538300327E-05,-0.433342960861556,0.157,0.384,0.275943272471763
CYP20A1,0.001705579795482,-0.433610905450183,0.4,0.559,1
PLPBP,0.000100451087794,-0.433933849987721,0.217,0.445,1
CALM2,0.004336198738418,-0.434130518066755,0.983,0.993,1
ZNF415,0.002695971834308,-0.434244137502224,0.183,0.349,1
WDPCP,3.06912072388882E-05,-0.434444590381117,0.191,0.434,0.566314155971965
MAP3K4,0.04672502574417,-0.434570563720491,0.339,0.484,1
UBC,0.762471732439905,-0.435304558898268,0.965,0.986,1
RAB5C,0.089330346097266,-0.435331435155062,0.209,0.281,1
PTPRZ1,0.079259082740674,-0.43541133987803,0.843,0.726,1
FMNL2,0.010243664047613,-0.436105322373182,0.739,0.872,1
SCFD1,0.000692667987325,-0.438184974712624,0.548,0.811,1
PNISR,0.045068717334905,-0.438194973525324,0.974,0.954,1
ATRN,0.000442584147921,-0.43868855365222,0.287,0.502,1
RPL10AP6,0.008510154954585,-0.439922523557703,0.417,0.274,1
COG3,0.07028961389899,-0.439984211075103,0.235,0.331,1
VPS35,0.005720125525154,-0.44049369106192,0.722,0.822,1
RABL3,1.83947371044202E-05,-0.441659588566202,0.165,0.406,0.339419689050762
BAZ2B,0.000600828468062,-0.441870037236381,0.791,0.925,1
GLO1,0.000593557723867,-0.442293991911646,0.504,0.68,1
LONRF2,0.654103593514461,-0.442297250415694,0.557,0.566,1
GAS7,0.001469683152163,-0.442335666710775,0.417,0.601,1
MT.ND4L,0.000103324988039,-0.442411115597278,0.974,0.996,1
PSD3,0.000290566567663,-0.44255035071714,0.496,0.758,1
MXI1,8.257332099654E-07,-0.442663170678248,0.47,0.776,0.015236429190282
SLITRK1,0.448967785943816,-0.442779575941522,0.313,0.335,1
HELZ,0.0003952947213,-0.443263231883392,0.548,0.758,1
ORMDL1,2.91030693817049E-06,-0.443426565595012,0.357,0.658,0.053700983623122
BTBD1,0.004181957213879,-0.443430978759887,0.217,0.381,1
LPIN1,0.00057684676094,-0.444103562164096,0.513,0.701,1
RGN,1.68305558191806E-08,-0.444650646434685,0.026,0.288,0.000310557415976
SNX5,1.17363088854199E-08,-0.444940522578753,0.339,0.665,0.000216558371554
CCDC144CP,4.20966952999126E-11,-0.445306373618161,0.235,0.616,7.76768221673987E-07
NPIPB4,0.002982458695342,-0.445602587495115,0.235,0.399,1
IKZF5,0.000492104130423,-0.446040951513887,0.313,0.523,1
POMT1,0.173313776064484,-0.446381942420174,0.313,0.406,1
KIAA0513,0.013601658372473,-0.44642680961987,0.217,0.335,1
FAM169A,5.34994002842037E-05,-0.44645174677632,0.191,0.427,0.987170934044128
COX19,0.043423364406196,-0.446468810902038,0.191,0.292,1
UVRAG,0.00263772127363,-0.447090052287107,0.226,0.413,1
ENSG00000289208.1,0.190432632075956,-0.447422257747987,0.409,0.456,1
PPP1R21,0.000118776932442,-0.447692278823073,0.191,0.416,1
AL136311.1,0.009196452960172,-0.448505776360594,0.139,0.267,1
NUP85,0.089352731867366,-0.448732221391204,0.33,0.42,1
RTF2,0.090197507365473,-0.448860046734042,0.478,0.601,1
CCDC12,0.01926143729455,-0.448961182698197,0.243,0.377,1
PTGES3,0.018010871502629,-0.448980155373482,0.765,0.875,1
MXRA7,8.51909370403454E-05,-0.450650025048791,0.235,0.434,1
NDUFA8,0.001308019045752,-0.450810616108051,0.339,0.523,1
CIR1,1.4349265818265E-06,-0.45117962796769,0.461,0.747,0.026477265287863
ZRANB1,0.055656983542599,-0.451198923471543,0.183,0.281,1
AC013394.1,0.016288328685488,-0.452070823074402,0.165,0.278,1
TEFM,0.001950910074621,-0.452085061343052,0.122,0.27,1
MRPL45P2,0.000809608836578,-0.452430508705578,0.096,0.256,1
ZFC3H1,0.007147590201091,-0.45274045142696,0.452,0.594,1
CDKAL1,0.343622216599276,-0.453113981483913,0.417,0.491,1
WBP1L,9.05400986083667E-05,-0.453453388984417,0.217,0.456,1
MRPS7,7.7614956254184E-05,-0.453859789426946,0.278,0.534,1
GPR157,7.19099673813941E-07,-0.454572170756427,0.104,0.352,0.013268827181215
COX11,0.00115572870468,-0.45458191405466,0.287,0.47,1
UTP23,0.05982393302566,-0.454623227085405,0.261,0.359,1
ERO1B,0.000550271351895,-0.455313618455438,0.504,0.698,1
CPEB3,3.84428743681995E-09,-0.455484315032973,0.235,0.591,7.09347917842018E-05
SF3A1,0.05517783076279,-0.456120737243203,0.348,0.463,1
XYLT2,8.43414599402687E-10,-0.456244123374895,0.157,0.498,1.55626861881784E-05
MBTPS2,0.000133686638253,-0.456500277844179,0.139,0.345,1
NDUFB10,0.001234403292697,-0.457497414923899,0.322,0.512,1
ARPC5L,0.014951830929281,-0.458100176668748,0.226,0.363,1
FIG4,0.000846569416485,-0.458642513946389,0.313,0.523,1
C5orf42,1.98003426706343E-06,-0.458878838905273,0.443,0.765,0.036535592295855
APPL1,0.021058687083571,-0.4596786198477,0.461,0.619,1
GAPDHP63,3.12482401967939E-06,-0.459758617471762,0.217,0.448,0.057659252811124
FAM131A,0.001645866528239,-0.460897892421761,0.157,0.32,1
MAGI1,5.78997393849589E-13,-0.46122228441388,0.313,0.779,1.06836599113126E-08
CALM2P3,1.48319684940707E-05,-0.461285421591922,0.4,0.623,0.273679482652593
FLRT3,0.069639010385482,-0.461437769859839,0.183,0.274,1
DENND4B,0.000172557774994,-0.461470809904248,0.139,0.352,1
COA6,0.152946505402941,-0.46152612629668,0.304,0.384,1
FAM19A5,3.66628086139674E-08,-0.461842400629049,0.209,0.548,0.000676502144545
LINC01410,0.028581619859426,-0.462067539207113,0.2,0.327,1
MBD4,1.5022534397029E-05,-0.46291965818357,0.217,0.47,0.277195804693979
TBC1D24,0.202383760776572,-0.463125963255813,0.696,0.665,1
HIF1A,0.353409850032298,-0.46356313508402,0.678,0.765,1
COQ3,0.004636981823907,-0.463706213668592,0.122,0.256,1
SMYD4,0.041312273481232,-0.463928020036807,0.174,0.27,1
BBS7,0.132618666972354,-0.464070731706499,0.33,0.413,1
PLD3,0.01086197681165,-0.464435852307695,0.391,0.548,1
RNU4.21P,1.91936036256875E-09,-0.464708066036286,0.078,0.395,3.54160374101186E-05
PEX19,2.81544050292411E-08,-0.464914364496522,0.078,0.359,0.0005195050816
MTCO1P40,0.066490952760643,-0.465363935894932,0.339,0.431,1
COX6C,0.003259475951387,-0.46540500487199,0.843,0.897,1
FAM168B,0.001944045126486,-0.465440539054577,0.357,0.523,1
RASA1,0.017632730137575,-0.465491741519753,0.73,0.861,1
S100PBP,0.000142298710032,-0.465852583699496,0.243,0.456,1
IFRD1,0.003822048965158,-0.465885561810552,0.478,0.669,1
AC107032.1,0.094112710207337,-0.465951232886918,0.183,0.263,1
TM9SF2,0.002210422342121,-0.466049344037873,0.583,0.719,1
AL365440.1,4.50146592139844E-06,-0.468803617741017,0.113,0.335,0.083061049181644
MT.CYB,0.000170052599415,-0.469393934178809,1,0.996,1
JTB,0.000469862255995,-0.469542417511105,0.191,0.384,1
GNPNAT1,0.004887277255727,-0.469659340861198,0.148,0.295,1
DDX17,0.000810047650204,-0.46979129000542,0.93,0.979,1
CBWD1,0.016168354636177,-0.470088507038573,0.557,0.68,1
MICAL1,0.306893366024075,-0.470565092636714,0.296,0.242,1
TMEM200C,8.49372202953268E-05,-0.471302285454951,0.096,0.281,1
SORBS1,0.46531956268251,-0.471805028093843,0.852,0.783,1
SLC17A7,5.42324010012083E-05,-0.472842679219366,0.27,0.103,1
BCL2L2,5.12249752933278E-07,-0.472971189385282,0.061,0.302,0.009452032441125
TIMM17B,0.070602371668389,-0.473026749967039,0.278,0.399,1
CBWD4P,0.003311481814023,-0.473074454335983,0.113,0.256,1
LDLRAD4,0.000496493666109,-0.473562345482062,0.391,0.648,1
PRPF38A,0.281128144948665,-0.474008641822905,0.53,0.609,1
SNHG8,0.208168295114804,-0.47412815326221,0.391,0.48,1
KYAT3,0.045684487306581,-0.474439292286953,0.209,0.302,1
MTMR12,0.889695514092464,-0.475177948100037,0.365,0.391,1
SLC35A1,0.013773123339924,-0.475357235470765,0.339,0.488,1
KLF3.AS1,0.170693455187592,-0.475376212649438,0.27,0.331,1
FDX1,0.207795721291259,-0.475633786284257,0.209,0.274,1
SPDYA,0.46052788738357,-0.475840076251432,0.33,0.395,1
MT.TY,0.014522586420298,-0.476598477086426,0.217,0.324,1
GNAS,0.036269432214277,-0.477010098926581,0.974,0.986,1
OS9,0.029774188459838,-0.477244122673791,0.304,0.431,1
FRY,0.010389664678025,-0.477308915092371,0.487,0.63,1
RAB5B,0.001306833516996,-0.477810887509409,0.452,0.658,1
DNAJC10,8.29879107202583E-06,-0.477856312855152,0.383,0.69,0.153129292861021
MRPS5,0.000406906958049,-0.478313695487595,0.47,0.712,1
MCF2L,0.005529477245934,-0.478385383416248,0.339,0.516,1
C7orf50,0.034685823675744,-0.479092332574984,0.183,0.285,1
SNX2,2.63446622508166E-07,-0.479132852113807,0.304,0.63,0.004861117078521
LIN7B,0.007520623815058,-0.47939349579899,0.148,0.267,1
AC016596.2,0.002761947144571,-0.479472372540537,0.322,0.171,1
TPM4,0.721424824607443,-0.479580573316144,0.6,0.594,1
MRPS11,0.006716138619278,-0.480019439134092,0.165,0.32,1
ZNF37BP,0.000217959442785,-0.480469298553737,0.391,0.626,1
CCDC186,0.017512049842061,-0.480801072999875,0.496,0.641,1
DNAJC13,0.033321351415829,-0.480848158019474,0.365,0.509,1
ZNF322,0.001968600589539,-0.480883006012734,0.174,0.327,1
DNAJC24,9.7450774229901E-07,-0.481330688963228,0.165,0.456,0.017981616860901
STOX2,4.92315443213604E-05,-0.481348748206413,0.339,0.577,0.908420455817742
CCNB1IP1,0.930506502590194,-0.482562141591117,0.304,0.288,1
CDK14,1.14421615800843E-05,-0.48269961080076,0.243,0.484,0.211130765475716
FH,0.000340165824509,-0.482798478081589,0.2,0.409,1
COPA,0.000134355616157,-0.482816150052882,0.617,0.851,1
VPS53,0.047137158213515,-0.483035774717568,0.165,0.26,1
NUPL2,0.000277215190451,-0.483610991884384,0.409,0.644,1
SON,0.000343693408165,-0.484643210372834,0.991,1,1
PGAM1,0.00034599997804,-0.484757358140755,0.374,0.619,1
HAUS3,0.002341108706216,-0.48538498668833,0.165,0.324,1
ZDHHC14,0.017857382059441,-0.486073384555763,0.252,0.352,1
PCSK7,7.00270178605064E-05,-0.486168515011975,0.452,0.701,1
RANBP17,0.002861399081831,-0.486292981064675,0.261,0.452,1
BCYRN1,0.000493878550706,-0.486709793053715,0.191,0.381,1
IDH2,0.000498686839985,-0.487795235195749,0.2,0.384,1
RDX,1.52389422256604E-06,-0.48783180454509,0.609,0.897,0.028118896194789
CKB,0.720013593318004,-0.488054919158401,0.957,0.9,1
DNAJC18,0.183063814487953,-0.488295949676053,0.261,0.313,1
RBM17,0.002730475075137,-0.488749527557255,0.391,0.58,1
CHD9,0.026988414379746,-0.488968796215342,0.852,0.936,1
NDUFA3,0.008328466808589,-0.489758111772881,0.652,0.701,1
ZNF830,0.011100781227343,-0.49034998807553,0.2,0.342,1
DTNB,0.00089598536732,-0.490447729318142,0.139,0.317,1
PPWD1,0.00045148807659,-0.490869652993029,0.374,0.609,1
LINC00963,0.000419431222207,-0.49115137172953,0.165,0.345,1
FAM126B,4.79805898951842E-05,-0.491479351581082,0.391,0.612,0.885337844745939
NAP1L1,0.00063267637205,-0.491734327502238,0.93,0.954,1
DHPS,0.911832701256577,-0.492782725794204,0.322,0.338,1
CLPP,0.025289047636235,-0.493267879662013,0.191,0.306,1
DSTYK,0.002597815205106,-0.493725294579289,0.417,0.562,1
FBXO33,0.001031342708899,-0.494985083319203,0.2,0.391,1
RGPD3,0.058902940429597,-0.495335039668012,0.304,0.427,1
RIPOR1,0.145284565934009,-0.495963801953357,0.243,0.327,1
NMT1,0.000378449277868,-0.496386375142403,0.374,0.591,1
AL022311.1,0.003181949430557,-0.497803295258762,0.2,0.352,1
CPNE8,6.45376116416607E-06,-0.498213758070846,0.183,0.434,0.119084801001192
PIAS2,3.2037008459067E-05,-0.498255905315256,0.678,0.893,0.591146880086704
ATP6V0D1,0.022466612799966,-0.498489293486571,0.435,0.562,1
NSMAF,5.23286686518196E-06,-0.49862428074845,0.287,0.566,0.096556859396338
APBB2,3.1166670744151E-09,-0.498921090373188,0.261,0.616,5.75087408571075E-05
IFT74,0.000190003981289,-0.49940094171689,0.287,0.498,1
EMSY,0.02186955710986,-0.499546493107819,0.313,0.477,1
FBXW4,0.537461289544485,-0.499965325090554,0.33,0.374,1
DENND5A,9.31069533216985E-06,-0.499993873827538,0.652,0.9,0.171800950269198
ERCC6L2,7.2981609545266E-06,-0.500446379910434,0.391,0.655,0.134665665932925
RHOA,0.000964678157039,-0.500572326599301,0.748,0.872,1
NSUN6,0.539682479636572,-0.500814225948381,0.574,0.626,1
KCNJ3,0.00017688019198,-0.500944568557174,0.252,0.466,1
RBBP6,1.79704884343869E-05,-0.501629450304868,0.722,0.879,0.331591452591306
PPP1R15B,0.000158685620294,-0.50259852474289,0.443,0.673,1
TUFM,0.002153572217296,-0.502630197723514,0.296,0.48,1
RN7SL1,0.211417940092325,-0.503862816825878,0.261,0.338,1
ZNF516,0.004664919793668,-0.50488443742513,0.243,0.416,1
HSD17B12,1.2110751683616E-08,-0.505313138937578,0.304,0.665,0.000223467590066
KLF6,0.046526566051078,-0.50590908073037,0.791,0.687,1
ARSB,0.030441908519762,-0.506209595085836,0.313,0.448,1
SLC30A4,0.041470842416412,-0.506944944535494,0.217,0.335,1
AKAP10,0.007653405285863,-0.507560929757989,0.33,0.502,1
SNAP23,1.22325112023933E-06,-0.507937404121434,0.209,0.488,0.022571429670656
SSX2IP,0.017434771304618,-0.508072140956202,0.391,0.527,1
ARFGEF2,8.58348643163142E-09,-0.508150317327225,0.226,0.541,0.000158382491636
FHOD3,0.777494374889607,-0.508411479425672,0.252,0.242,1
NDUFB1,0.004165652616944,-0.509118718772742,0.643,0.74,1
GNA13,0.038308109315058,-0.509413096533018,0.383,0.509,1
WNK1,1.36192205300763E-05,-0.509680211921994,0.774,0.915,0.251301857220967
MTRF1,0.004600766830184,-0.510285381133984,0.122,0.26,1
CYB5A,0.004032725874914,-0.510318740846218,0.304,0.466,1
PITPNC1,0.000908501915262,-0.510492015008406,0.313,0.541,1
EMG1,0.086264541749626,-0.510664293661799,0.174,0.256,1
ORAI2,0.139532118539198,-0.510909015093287,0.33,0.391,1
NRG3,7.81397979373876E-05,-0.511036452461304,0.209,0.42,1
EPB41L3,0.003034473712609,-0.511526947365506,0.478,0.662,1
MARCH1,0.058456849564011,-0.512514435568855,0.391,0.516,1
MDGA2,0.001652511064232,-0.512683747636008,0.174,0.349,1
VPS50,0.04920815842804,-0.51271811050125,0.304,0.423,1
MOK,0.309440241327604,-0.513224425600804,0.504,0.53,1
CACYBPP2,0.000683790676457,-0.513503162366937,0.287,0.459,1
SMAP2,7.48229960107041E-05,-0.514491225875459,0.235,0.456,1
CLDN12,5.26695213320882E-05,-0.514528236830113,0.13,0.352,0.971858007619691
ENSG00000289380.1,0.010109646405791,-0.515946637827261,0.348,0.516,1
MAPK3,0.000207886285052,-0.516166201049674,0.113,0.302,1
SEC22C,0.000347828634754,-0.516389688181266,0.27,0.491,1
SVOP,0.001141683062731,-0.516738430096989,0.191,0.356,1
SAMD8,0.00419755971147,-0.516808697205791,0.513,0.687,1
AGPS,0.002190338606143,-0.517183126361362,0.261,0.459,1
RB1,2.82133254970498E-06,-0.518846308050493,0.226,0.502,0.052059228207156
ECHS1,0.001258749025109,-0.519367014386864,0.33,0.527,1
CLPB,0.024265154965057,-0.520207635411262,0.391,0.523,1
AAMDC,0.020509509736191,-0.520943857570839,0.139,0.253,1
NDUFS6,0.019742730612979,-0.521481339476257,0.304,0.445,1
AC027290.2,0.001339458588528,-0.521714568764116,0.33,0.527,1
UBXN4,8.4244315000849E-06,-0.523370171990359,0.73,0.904,0.155447610039567
ZDHHC9,0.560764557505921,-0.523616616992826,0.4,0.445,1
ADAT1,0.007212138590863,-0.523830146982993,0.348,0.52,1
AREL1,0.227696945826061,-0.524368476735559,0.365,0.409,1
CMSS1,0.007164787131268,-0.524448507136076,0.391,0.573,1
TMEM147,0.013180217028942,-0.524630117012285,0.183,0.313,1
FOCAD,0.000565296898475,-0.524787155216785,0.33,0.509,1
FAM135A,0.046021721401484,-0.524860573551174,0.391,0.523,1
EZH1,0.00147732452087,-0.525136971507773,0.322,0.527,1
CDH13,0.133001126892645,-0.52595441030848,0.243,0.313,1
PSME4,3.70633747185813E-05,-0.526198757105414,0.565,0.772,0.683893390307262
OSBPL3,0.000462617495805,-0.526523702418109,0.157,0.335,1
STT3A,0.000236961884537,-0.527042588892679,0.478,0.694,1
RBM6,0.000484750917945,-0.527134443136337,0.913,0.943,1
HDAC8,0.072342013132785,-0.527454636455782,0.348,0.459,1
SYS1,0.000597659050918,-0.528060658826866,0.122,0.281,1
DROSHA,0.234754804292925,-0.52810017151082,0.417,0.491,1
AL683813.1,0.108227195728612,-0.529124649317722,0.261,0.349,1
PDS5A,0.025920771660796,-0.529279645412821,0.6,0.712,1
SAMD4B,0.008519902177458,-0.529757102250352,0.339,0.491,1
MIGA1,7.14645479610309E-08,-0.529954990788461,0.435,0.726,0.001318663838977
COX20,0.003323885518664,-0.529956428697422,0.252,0.42,1
SLC35D1,0.015501889884275,-0.529957845334139,0.2,0.331,1
ZNF765,0.047414164960747,-0.530251871701883,0.217,0.324,1
SLC25A16,0.007498860954979,-0.530436271815355,0.278,0.441,1
PDIA4,0.00397397332571,-0.531296111449885,0.287,0.431,1
EEF1A1P4,0.053794476305763,-0.531404294375534,0.296,0.203,1
ENSG00000288847.1,0.000352063479525,-0.53149470296343,0.087,0.256,1
PPFIBP1,3.95000873203463E-05,-0.531589536520736,0.27,0.502,0.72885561123503
GDE1,0.00014682877643,-0.531645928226653,0.226,0.445,1
NME3,0.001225105188633,-0.531667371560361,0.174,0.342,1
MEF2C.AS1,0.00251900016498,-0.531748437000653,0.217,0.395,1
MACF1,0.315884961055869,-0.532664750335707,0.974,0.972,1
GRB10,0.459673159490058,-0.532829095705219,0.235,0.263,1
FAF2,2.58489330222386E-05,-0.533065428745455,0.365,0.616,0.476964512126347
OXA1L,0.00612631245257,-0.533640590556788,0.287,0.484,1
NSL1,2.85071525754468E-06,-0.534237168724065,0.409,0.665,0.052601397932214
NKAP,2.0427505014056E-05,-0.534342600769565,0.27,0.537,0.376928322519361
BTG3,7.97772357515809E-06,-0.535414561061373,0.157,0.388,0.147204955408817
TMEM39A,0.002123139739611,-0.535534704066341,0.209,0.377,1
MACROD2,0.133325255967102,-0.535659619571892,0.235,0.31,1
AL034370.1,4.6755127018878E-08,-0.535886830358265,0.07,0.345,0.000862725603752
KMT5A,0.003278352203227,-0.53596298955255,0.313,0.477,1
MED14,0.002262156981583,-0.536398186952693,0.304,0.488,1
IFT43,0.64373479563959,-0.536771951200311,0.357,0.377,1
COG1,0.001068416174648,-0.536789112271065,0.2,0.37,1
SCMH1,0.194194663975243,-0.536831062890172,0.261,0.338,1
GARS,0.096995912224123,-0.537298834900863,0.583,0.69,1
IER2,0.008771031122327,-0.537721165067961,0.183,0.335,1
KHDC4,6.40775062099369E-05,-0.537848869698454,0.33,0.573,1
TMUB2,0.003114885062193,-0.537873378680195,0.209,0.367,1
AL137784.3,0.000292069157009,-0.537978036332323,0.122,0.292,1
KLF3,0.00064186279232,-0.538013711724971,0.27,0.456,1
IMPAD1,4.24169897544172E-06,-0.53825173016858,0.226,0.516,0.078267829494851
MT.TV,7.58249432382417E-05,-0.538318210218758,0.104,0.292,1
SGIP1,0.000179360458979,-0.53832796581109,0.6,0.769,1
PCDH7,1.95520358266559E-08,-0.538549994817815,0.252,0.626,0.000360774165073
USP40,1.35510365616715E-07,-0.538797256390245,0.209,0.502,0.00250043726636
GPR89B,0.008471390432819,-0.5389393549226,0.191,0.324,1
GNAI2,0.002539610442455,-0.539005052426408,0.322,0.52,1
MZF1,0.156278602750415,-0.539124635639917,0.191,0.253,1
SYNJ1,7.68812285377074E-09,-0.539652487220272,0.261,0.609,0.000141861242898
DTNBP1,7.87139330952734E-05,-0.540161340878283,0.087,0.278,1
ZFAND5,0.000150549041929,-0.540301378792373,0.687,0.865,1
NDUFAB1,0.249006644510465,-0.541303825698424,0.574,0.651,1
LAPTM4A,0.002675164988101,-0.541333991518815,0.417,0.644,1
BEX3,0.025651366067596,-0.541478279582645,0.957,0.897,1
CNTRL,0.012631610066013,-0.541811222411817,0.487,0.598,1
GOLGA1,0.002447923501335,-0.54194854970144,0.217,0.384,1
SMARCA2,5.32382440967236E-06,-0.542239826143038,0.687,0.879,0.098235208007274
FAM173B,0.000124851838274,-0.542923731656154,0.157,0.352,1
BEX2,0.120575400949142,-0.544039792699189,0.687,0.68,1
UQCRFS1,0.013068769406006,-0.545104422730583,0.296,0.434,1
KDM3A,5.15206661898478E-09,-0.54524800703989,0.148,0.488,9.50659332535072E-05
HMOX2,0.001277798730264,-0.545733105631407,0.226,0.406,1
MMAB,0.000111486749232,-0.545819450688741,0.139,0.338,1
TMBIM6,8.73336350784515E-07,-0.545960240101731,0.765,0.961,0.016114802344676
RBBP5,0.031598979691475,-0.546227546319354,0.426,0.534,1
NUP98,0.004153968528835,-0.547493238633502,0.461,0.648,1
ATP5MC1,0.028623366559254,-0.547923589927085,0.548,0.676,1
ENSG00000289306.1,0.055265764132689,-0.548486898754537,0.557,0.63,1
BLZF1,1.90304199158364E-07,-0.548643391915308,0.139,0.434,0.00351149308287
FEZ1,0.004082172972748,-0.548899891281858,0.687,0.822,1
ADAM9,2.79280454645392E-05,-0.549251375068456,0.261,0.516,0.515328294911677
ENSG00000288920.1,1.52569742999861E-05,-0.550061274587262,0.652,0.441,0.281521689783343
PPP5C,0.002173524554176,-0.551122817853759,0.122,0.27,1
FOXRED1,1.30759927241284E-05,-0.551276797779116,0.252,0.52,0.241278217745617
SNF8,0.001437831251812,-0.552281042843206,0.191,0.367,1
ADRM1,0.162456862679788,-0.552672893378202,0.261,0.32,1
SULT4A1,0.071084210721932,-0.552686841081028,0.296,0.388,1
UQCRB,6.98075364756983E-05,-0.552899147855747,0.704,0.9,1
EIF5,0.001359102755797,-0.552966693382546,0.843,0.947,1
L2HGDH,0.00635502263203,-0.553885624296694,0.209,0.342,1
HNRNPKP4,0.001542921749545,-0.554808032752242,0.165,0.313,1
ZNF410,0.155499447779436,-0.555612851045479,0.33,0.413,1
GADD45GIP1,1.56357466211374E-05,-0.555974657404656,0.078,0.281,0.288510796653228
GPI,0.048035552280896,-0.556724785212889,0.809,0.836,1
UBAC1,1.71860539080744E-05,-0.556751533027313,0.174,0.423,0.317117066711788
CADM4,0.072063852242752,-0.557412784396917,0.165,0.253,1
LSM6,0.013147395848295,-0.557777671394926,0.217,0.356,1
KLHL20,0.16701316071423,-0.557873544759032,0.252,0.324,1
POP4,0.002464774821842,-0.557992369890907,0.122,0.278,1
